ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction
86891,Female,46,Returning,Business,341,9,1,1,1,4,4,1,1,3,1,2,3,1,1,1,Neutral or Dissatisfied
86892,Female,11,Returning,Business,341,3,3,3,2,1,2,3,3,2,1,2,2,4,2,4,Neutral or Dissatisfied
86895,Female,22,First-time,Economy,341,0,0,0,4,3,4,2,3,2,5,2,2,5,2,5,Satisfied
86896,Female,41,Returning,Business,3638,9,3,2,2,4,4,2,4,5,4,5,4,4,4,4,Satisfied
86898,Male,22,First-time,Economy,352,0,0,5,3,4,3,3,5,2,5,2,2,4,2,5,Neutral or Dissatisfied
86899,Male,50,Returning,Business,352,4,0,1,1,4,4,1,4,5,4,5,3,4,4,4,Satisfied
86900,Male,44,Returning,Business,3489,0,6,1,1,4,5,1,4,4,4,5,5,4,4,4,Satisfied
86902,Male,40,Returning,Business,352,0,0,4,4,3,5,4,4,4,4,3,5,4,4,4,Satisfied
86903,Male,26,First-time,Business,352,0,0,0,5,3,5,4,5,1,3,1,1,5,1,5,Satisfied
86905,Male,66,Returning,Business,2243,0,0,0,0,3,5,4,4,5,4,4,2,4,4,4,Satisfied
86906,Female,47,Returning,Business,341,0,0,2,2,5,5,2,4,5,4,5,3,4,4,4,Satisfied
86907,Female,39,Returning,Business,341,5,7,3,3,5,4,3,5,5,5,3,5,5,5,5,Satisfied
86908,Female,48,Returning,Business,2791,4,7,1,1,5,4,1,4,4,4,4,2,4,4,4,Satisfied
86909,Male,51,Returning,Business,1726,0,0,3,3,3,4,3,5,4,5,3,2,5,5,5,Satisfied
86910,Male,34,Returning,Business,3859,9,0,3,3,3,3,3,2,3,1,2,3,2,2,2,Neutral or Dissatisfied
86912,Female,55,Returning,Business,341,4,5,0,0,3,3,3,1,4,0,2,5,1,1,1,Neutral or Dissatisfied
86913,Female,30,Returning,Business,3874,0,0,3,3,3,3,3,4,4,1,4,4,4,4,4,Neutral or Dissatisfied
86914,Male,29,First-time,Economy,341,10,0,3,4,5,4,4,3,1,4,1,1,1,1,1,Satisfied
86915,Male,73,Returning,Economy,352,0,0,4,3,2,2,4,1,2,1,2,2,4,2,1,Satisfied
86916,Female,36,Returning,Economy,341,0,0,3,0,3,0,1,2,4,5,1,1,4,1,1,Satisfied
86917,Female,47,Returning,Economy,341,0,0,5,2,5,4,1,4,4,2,3,3,4,4,4,Neutral or Dissatisfied
86918,Male,18,Returning,Economy,341,0,0,4,5,3,5,3,3,2,4,2,2,4,2,4,Neutral or Dissatisfied
86921,Male,7,Returning,Economy,341,4,0,5,3,5,3,3,3,4,4,4,4,4,4,4,Neutral or Dissatisfied
86922,Female,19,Returning,Economy,352,0,0,4,1,3,1,3,3,5,4,5,5,4,5,5,Neutral or Dissatisfied
86923,Female,42,Returning,Economy,341,0,0,4,1,5,5,3,3,4,1,3,3,3,3,3,Neutral or Dissatisfied
86925,Female,58,Returning,Economy,341,0,0,4,2,4,5,1,2,5,2,5,3,2,2,2,Neutral or Dissatisfied
86928,Female,32,Returning,Economy,352,0,0,5,3,4,3,1,5,2,5,2,2,4,2,4,Neutral or Dissatisfied
86929,Female,69,Returning,Economy,341,0,1,5,2,4,5,3,2,4,2,3,5,2,2,2,Neutral or Dissatisfied
86930,Female,51,Returning,Business,3568,3,0,5,5,3,5,5,4,4,4,4,4,4,4,4,Satisfied
86931,Female,32,First-time,Business,341,0,0,4,4,4,4,1,4,5,3,5,5,5,5,4,Neutral or Dissatisfied
86932,Male,25,First-time,Business,352,0,0,2,0,3,0,2,5,4,5,4,4,4,4,4,Satisfied
86933,Female,61,Returning,Economy Plus,352,0,0,1,1,1,3,1,4,5,4,1,1,4,4,4,Satisfied
86934,Female,30,Returning,Economy Plus,352,0,0,0,0,3,0,1,4,4,5,5,5,5,5,2,Satisfied
86935,Male,51,Returning,Economy Plus,352,3,3,5,2,4,2,3,3,2,5,2,2,5,2,4,Neutral or Dissatisfied
86936,Female,41,Returning,Business,907,0,0,3,3,5,5,3,5,5,5,5,4,5,5,5,Satisfied
86937,Male,21,First-time,Business,907,4,1,4,5,5,5,1,5,4,4,4,4,4,4,5,Satisfied
86938,Female,36,Returning,Business,3657,3,0,5,5,3,3,5,3,3,3,1,4,3,3,3,Neutral or Dissatisfied
86939,Female,29,Returning,Business,907,0,0,2,2,4,2,2,2,2,1,2,2,2,2,1,Neutral or Dissatisfied
86940,Female,8,Returning,Business,907,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,Neutral or Dissatisfied
86943,Male,37,Returning,Business,2094,0,0,1,1,4,4,1,5,4,5,4,5,5,5,5,Satisfied
86944,Male,39,Returning,Business,1997,6,8,1,3,3,4,3,4,4,4,4,2,4,4,4,Satisfied
86945,Female,26,Returning,Business,907,0,0,1,2,4,4,1,4,4,2,4,4,4,4,5,Satisfied
86947,Female,35,Returning,Business,907,0,0,4,3,5,4,3,5,4,5,5,2,5,5,5,Satisfied
86948,Male,38,First-time,Business,907,0,0,4,4,4,4,1,3,4,2,4,4,5,4,4,Satisfied
86949,Male,41,Returning,Business,907,0,0,5,5,4,4,5,4,4,4,3,2,4,4,4,Satisfied
86950,Female,28,Returning,Business,2198,0,0,3,3,3,4,3,4,4,5,4,4,5,4,5,Satisfied
86951,Male,28,First-time,Business,907,0,0,1,1,4,1,3,4,3,3,2,2,4,2,5,Neutral or Dissatisfied
86952,Male,41,Returning,Business,2668,8,9,1,1,4,5,1,3,4,3,3,2,3,3,3,Satisfied
86953,Female,52,Returning,Business,2454,9,4,1,1,4,5,1,4,5,4,4,5,4,4,4,Satisfied
86954,Female,31,Returning,Business,3890,9,0,3,3,3,4,3,5,4,2,4,4,4,4,4,Satisfied
86955,Male,25,First-time,Business,907,0,0,4,5,5,5,5,5,3,2,3,3,5,3,5,Satisfied
86956,Female,39,Returning,Business,2541,0,0,5,5,3,4,5,4,5,4,5,5,4,4,4,Satisfied
86960,Female,47,Returning,Business,3951,4,0,1,1,4,5,1,2,5,3,4,2,2,2,2,Satisfied
86963,Male,48,Returning,Business,3457,0,2,3,4,5,5,4,5,4,5,4,2,5,5,5,Satisfied
86964,Male,43,Returning,Business,3576,0,0,4,4,5,5,4,4,5,5,4,5,4,4,4,Satisfied
86965,Male,29,Returning,Business,1543,2,3,1,5,1,4,5,3,4,2,4,4,2,4,2,Neutral or Dissatisfied
86966,Female,49,Returning,Economy,907,0,0,2,2,1,4,2,2,3,2,2,5,2,2,2,Neutral or Dissatisfied
86967,Female,46,Returning,Economy,907,3,7,3,3,2,4,3,2,3,2,3,4,2,2,2,Neutral or Dissatisfied
86969,Male,67,Returning,Business,2226,0,0,4,4,1,3,4,4,3,4,4,1,4,4,4,Neutral or Dissatisfied
86970,Male,57,Returning,Business,907,1,0,2,2,5,5,2,4,4,4,5,2,4,4,4,Satisfied
86971,Male,41,Returning,Economy,907,5,0,5,5,4,3,5,3,3,5,3,3,3,3,4,Neutral or Dissatisfied
86972,Male,45,Returning,Business,2721,1,0,1,1,3,4,1,5,5,5,5,2,5,5,5,Satisfied
86973,Male,48,Returning,Business,907,2,0,4,4,4,4,4,5,5,5,5,2,5,5,5,Satisfied
86974,Female,53,Returning,Business,2694,0,0,1,1,3,5,1,4,4,4,3,3,4,4,4,Satisfied
86975,Male,48,Returning,Business,2932,0,0,3,3,3,3,3,4,4,3,2,5,4,4,4,Neutral or Dissatisfied
86976,Female,11,First-time,Economy,907,0,0,2,2,3,2,5,5,2,5,2,2,5,2,4,Neutral or Dissatisfied
86977,Male,64,Returning,Business,907,5,0,1,1,2,3,1,1,3,1,4,1,1,1,1,Neutral or Dissatisfied
86978,Female,42,Returning,Business,907,7,4,5,5,5,5,5,4,5,4,4,4,4,4,4,Satisfied
86981,Female,42,Returning,Business,2381,9,6,1,2,2,5,1,5,3,5,2,2,5,5,5,Satisfied
86983,Male,18,Returning,Economy,907,0,7,1,1,4,2,1,4,2,1,2,2,4,2,4,Neutral or Dissatisfied
86984,Male,17,Returning,Economy,907,1,0,5,0,4,0,5,3,2,4,4,4,4,4,4,Satisfied
86985,Female,40,Returning,Economy,907,0,6,4,2,5,2,2,4,2,4,2,2,5,2,5,Neutral or Dissatisfied
86986,Male,59,Returning,Economy,907,0,6,4,5,5,5,4,3,4,5,4,4,5,4,5,Satisfied
86987,Female,58,Returning,Economy,907,0,0,5,3,3,5,3,4,5,3,4,5,4,4,4,Neutral or Dissatisfied
86988,Male,56,Returning,Economy,907,0,0,1,1,3,1,3,4,3,1,3,3,4,3,4,Neutral or Dissatisfied
86991,Female,36,Returning,Economy,907,0,0,5,2,3,2,2,3,4,2,1,1,5,1,5,Neutral or Dissatisfied
86993,Male,63,Returning,Economy,907,8,2,3,1,4,1,2,2,3,5,3,3,3,3,2,Neutral or Dissatisfied
86994,Female,65,Returning,Economy,907,8,6,4,3,5,5,1,1,5,3,4,5,1,1,1,Neutral or Dissatisfied
86995,Female,67,Returning,Economy,907,2,0,2,2,2,3,4,2,4,2,2,5,2,2,2,Neutral or Dissatisfied
86996,Female,44,Returning,Economy,907,0,1,1,4,1,2,3,3,3,4,3,3,3,3,3,Neutral or Dissatisfied
86999,Female,29,Returning,Economy,907,0,1,5,2,3,2,4,5,2,5,2,2,4,2,5,Neutral or Dissatisfied
87003,Female,66,Returning,Economy,907,5,0,4,0,5,5,3,5,4,0,4,5,5,5,5,Satisfied
87004,Female,53,Returning,Economy,907,0,2,1,4,3,3,4,3,4,4,1,2,3,3,3,Satisfied
87006,Male,26,Returning,Economy,907,1,0,5,2,5,2,4,4,4,4,4,4,4,4,4,Neutral or Dissatisfied
87008,Male,36,Returning,Economy,907,1,0,4,1,5,1,4,3,3,3,3,3,5,3,4,Neutral or Dissatisfied
87009,Male,42,Returning,Economy,907,0,7,4,2,4,2,1,4,4,3,4,4,5,4,4,Neutral or Dissatisfied
87011,Male,19,Returning,Economy,907,0,0,5,0,4,0,3,3,2,3,2,2,5,2,4,Satisfied
87012,Female,15,Returning,Economy,907,0,0,4,1,5,1,4,3,2,4,2,2,4,2,4,Neutral or Dissatisfied
87013,Male,47,Returning,Business,907,0,0,3,4,4,5,4,4,4,4,3,2,4,4,4,Satisfied
87014,Female,39,First-time,Business,907,0,0,5,5,5,5,2,3,4,3,4,4,5,4,5,Satisfied
87017,Female,13,Returning,Economy Plus,907,0,0,4,1,5,1,5,4,4,5,4,4,4,4,4,Neutral or Dissatisfied
87018,Female,58,Returning,Economy Plus,907,0,1,2,1,1,3,4,5,4,1,4,5,5,5,5,Neutral or Dissatisfied
87019,Male,27,Returning,Economy Plus,907,0,0,3,3,4,3,3,4,3,5,3,3,3,3,4,Neutral or Dissatisfied
87020,Male,59,Returning,Business,3862,0,0,3,3,4,4,3,4,4,4,5,3,4,4,4,Satisfied
87022,Female,31,Returning,Business,2240,0,0,1,1,4,5,1,5,5,3,5,5,4,5,4,Satisfied
87024,Male,26,First-time,Business,240,8,0,0,0,5,0,3,3,1,4,4,4,5,4,4,Satisfied
87027,Female,63,Returning,Business,645,4,8,4,3,4,4,3,1,5,3,3,5,1,1,1,Neutral or Dissatisfied
87033,Female,57,Returning,Business,3681,7,0,3,2,3,5,3,4,4,4,5,5,4,4,4,Satisfied
87034,Female,53,Returning,Business,2717,7,5,2,2,3,5,2,4,5,4,5,4,4,4,4,Satisfied
87036,Female,48,Returning,Business,2885,8,0,2,2,3,4,2,4,5,5,4,4,4,4,4,Satisfied
87039,Female,48,Returning,Business,645,0,0,1,1,3,4,1,4,4,4,4,3,4,4,4,Satisfied
87040,Female,45,Returning,Business,594,4,0,4,4,5,5,4,4,5,4,5,4,4,4,4,Satisfied
87045,Male,56,Returning,Business,3233,0,0,3,3,4,4,3,4,5,4,5,2,4,4,4,Satisfied
87046,Male,36,Returning,Business,594,8,0,3,3,3,4,3,5,4,5,5,4,5,5,5,Satisfied
87049,Female,48,Returning,Business,594,0,0,2,2,3,5,2,4,5,4,4,4,4,4,4,Satisfied
87051,Female,41,Returning,Business,594,3,0,1,5,5,5,1,5,4,5,5,5,5,5,5,Satisfied
87053,Female,41,Returning,Business,594,0,0,4,4,3,4,4,5,5,5,4,2,5,5,5,Satisfied
87054,Male,23,First-time,Business,594,0,0,4,4,3,4,2,3,2,2,2,2,4,2,5,Satisfied
87055,Female,48,Returning,Business,1908,0,0,4,4,3,5,4,3,4,3,3,5,3,3,3,Satisfied
87057,Female,47,Returning,Business,1792,0,0,3,3,5,4,3,5,4,5,4,3,5,5,5,Satisfied
87060,Male,44,Returning,Business,594,0,3,4,4,4,5,4,4,4,4,3,3,4,4,4,Satisfied
87061,Male,29,Returning,Business,3961,0,0,1,1,3,5,1,3,5,4,5,5,5,5,4,Satisfied
87062,Male,43,Returning,Business,3849,0,0,5,5,4,4,5,5,4,5,3,4,5,5,5,Satisfied
87069,Male,42,Returning,Business,3383,0,0,5,2,5,5,5,5,4,5,3,4,5,5,5,Satisfied
87070,Female,60,Returning,Economy,594,0,0,1,1,3,3,1,3,3,3,2,4,3,3,3,Neutral or Dissatisfied
87071,Female,27,Returning,Business,3162,0,0,5,5,3,5,5,3,5,2,5,5,4,5,4,Satisfied
87072,Female,51,Returning,Business,1875,2,0,2,2,5,5,2,5,5,5,3,3,5,5,5,Satisfied
87075,Male,31,Returning,Business,1798,0,1,2,2,4,4,2,4,4,4,4,4,5,4,4,Satisfied
87077,Female,31,Returning,Business,594,0,0,5,4,2,4,5,3,4,3,4,4,4,4,4,Neutral or Dissatisfied
87078,Female,31,Returning,Business,3028,0,0,3,3,3,3,3,2,3,3,3,3,1,3,2,Neutral or Dissatisfied
87079,Male,41,Returning,Business,2124,5,4,1,1,4,4,1,5,4,5,4,3,5,5,5,Satisfied
87080,Male,23,First-time,Economy,594,0,0,0,3,5,3,4,5,4,3,4,4,4,4,5,Neutral or Dissatisfied
87081,Female,71,Returning,Business,2289,0,0,2,2,3,3,2,3,4,3,4,5,3,3,3,Neutral or Dissatisfied
87082,Female,54,Returning,Economy,645,0,0,2,2,4,4,2,1,4,1,2,1,1,1,1,Neutral or Dissatisfied
87083,Male,59,Returning,Economy,594,0,0,1,1,2,2,1,2,2,5,2,2,2,2,3,Neutral or Dissatisfied
87084,Male,47,Returning,Business,1737,0,0,2,5,1,3,2,4,4,3,3,2,4,4,4,Neutral or Dissatisfied
87085,Female,40,First-time,Business,640,1,0,4,4,3,4,2,4,2,2,2,2,4,2,5,Satisfied
87089,Male,24,First-time,Economy,194,0,0,0,5,1,5,2,3,5,1,5,5,5,5,3,Satisfied
87091,Female,36,First-time,Economy,245,10,2,0,4,1,4,2,5,1,2,1,1,3,1,1,Neutral or Dissatisfied
87092,Female,39,Returning,Business,2727,0,0,5,5,4,3,5,5,3,5,4,3,5,5,3,Satisfied
87093,Male,38,Returning,Business,2165,0,0,1,1,3,3,1,1,4,1,3,1,1,1,1,Neutral or Dissatisfied
87095,Female,36,First-time,Economy,194,0,5,3,3,3,3,3,1,5,1,5,5,4,5,3,Neutral or Dissatisfied
87096,Female,26,Returning,Business,3043,8,8,2,2,2,2,2,4,2,4,2,2,2,2,1,Neutral or Dissatisfied
87098,Male,28,Returning,Economy,645,0,0,5,4,3,4,2,3,2,2,5,5,1,5,4,Neutral or Dissatisfied
87100,Male,11,Returning,Economy,645,9,4,2,1,4,1,4,3,1,4,4,4,3,4,3,Neutral or Dissatisfied
87102,Male,32,Returning,Economy,640,1,0,4,2,5,2,5,3,1,2,1,1,4,1,5,Neutral or Dissatisfied
87103,Female,26,Returning,Economy,594,0,0,4,3,1,3,4,1,1,5,1,1,3,1,3,Neutral or Dissatisfied
87104,Female,69,Returning,Economy,645,0,0,4,2,4,4,2,1,4,2,5,3,1,1,1,Neutral or Dissatisfied
87105,Male,59,Returning,Economy,645,0,0,2,2,2,2,3,2,1,3,1,1,3,1,2,Neutral or Dissatisfied
87106,Female,61,Returning,Economy,594,0,3,5,4,1,4,1,3,4,4,1,2,3,3,2,Neutral or Dissatisfied
87108,Male,35,Returning,Economy,594,0,0,1,3,4,3,4,3,1,3,1,1,4,1,3,Neutral or Dissatisfied
87109,Male,27,Returning,Economy,645,0,0,5,3,4,3,1,3,4,4,4,4,4,4,5,Neutral or Dissatisfied
87112,Female,54,Returning,Economy,594,2,4,5,3,2,3,4,2,4,3,3,3,2,2,2,Neutral or Dissatisfied
87113,Female,48,Returning,Economy,594,0,0,2,4,2,3,4,1,3,4,4,4,1,1,1,Neutral or Dissatisfied
87114,Female,33,Returning,Economy,594,0,0,1,4,3,4,4,3,4,2,4,4,4,4,3,Satisfied
87117,Female,50,Returning,Economy,594,5,0,4,2,4,4,3,5,2,2,2,5,5,5,4,Neutral or Dissatisfied
87118,Male,22,Returning,Economy,594,2,0,4,4,4,4,3,4,2,2,2,2,4,2,4,Neutral or Dissatisfied
87120,Male,58,Returning,Economy,640,0,0,4,3,5,3,4,4,5,2,5,5,4,5,4,Neutral or Dissatisfied
87121,Female,26,Returning,Economy,594,0,1,4,4,1,4,5,4,4,1,4,4,4,4,1,Neutral or Dissatisfied
87123,Male,22,Returning,Economy,594,0,0,5,2,2,2,2,2,5,1,5,5,5,5,3,Neutral or Dissatisfied
87124,Female,62,Returning,Economy,594,0,0,2,1,4,1,1,4,1,1,3,1,4,4,4,Neutral or Dissatisfied
87126,Female,41,Returning,Economy,594,9,5,2,2,2,2,3,3,4,4,2,2,2,2,2,Neutral or Dissatisfied
87127,Male,31,Returning,Economy,594,2,0,2,3,1,3,4,1,3,2,3,3,3,3,4,Neutral or Dissatisfied
87129,Female,54,Returning,Economy,594,10,0,5,3,1,1,4,3,1,3,2,2,3,3,3,Neutral or Dissatisfied
87130,Female,30,Returning,Economy,594,0,0,3,5,3,5,2,2,2,5,2,2,1,2,1,Satisfied
87131,Male,54,Returning,Economy,645,3,4,2,3,2,3,4,2,3,5,3,3,4,3,3,Neutral or Dissatisfied
87132,Male,14,Returning,Economy,640,4,1,4,1,4,1,3,5,4,3,4,4,5,4,5,Neutral or Dissatisfied
87133,Female,29,Returning,Economy,645,0,0,4,3,3,3,1,5,3,5,3,3,4,3,4,Neutral or Dissatisfied
87135,Female,55,Returning,Business,3140,0,0,3,3,5,4,3,5,5,5,3,3,5,5,5,Satisfied
87137,Male,26,Returning,Economy Plus,594,0,0,2,2,4,1,2,1,2,3,1,1,4,1,3,Neutral or Dissatisfied
87140,Male,8,First-time,Economy Plus,594,0,0,1,3,3,3,4,2,4,3,4,4,4,4,4,Neutral or Dissatisfied
87143,Male,55,Returning,Economy Plus,640,0,0,1,1,2,3,1,1,3,5,3,3,3,3,4,Neutral or Dissatisfied
87144,Female,19,First-time,Business,645,0,0,2,5,4,5,4,4,3,3,4,4,4,4,4,Satisfied
87146,Female,60,Returning,Economy Plus,640,2,0,1,3,3,2,2,2,2,3,2,1,2,2,2,Neutral or Dissatisfied
87148,Female,9,Returning,Economy Plus,594,8,0,3,3,4,3,3,3,3,2,3,3,4,3,3,Neutral or Dissatisfied
87149,Female,11,Returning,Economy Plus,594,0,0,2,3,3,3,4,4,5,1,5,5,4,5,4,Neutral or Dissatisfied
87151,Male,41,Returning,Economy Plus,594,0,0,1,3,4,3,2,4,2,2,2,2,2,2,2,Neutral or Dissatisfied
87152,Male,26,First-time,Business,946,0,0,4,4,5,4,1,3,2,4,2,2,4,2,5,Satisfied
87155,Female,40,Returning,Business,3631,0,0,3,3,4,5,3,5,5,5,5,3,5,5,5,Satisfied
87156,Male,15,First-time,Economy,946,0,0,4,4,5,4,3,3,5,2,5,5,5,5,4,Satisfied
87158,Male,47,Returning,Business,946,0,0,4,4,5,4,4,5,4,5,4,5,5,5,5,Satisfied
87160,Female,42,Returning,Business,3388,0,0,5,5,3,5,5,4,5,4,4,4,4,4,4,Satisfied
87161,Female,23,First-time,Business,946,0,0,0,5,4,5,2,5,5,4,5,5,4,5,5,Satisfied
87162,Male,36,First-time,Business,946,0,0,2,2,5,2,3,4,2,3,2,2,4,2,5,Neutral or Dissatisfied
87164,Female,31,First-time,Economy,946,0,0,2,2,2,2,3,4,2,3,2,2,4,2,4,Neutral or Dissatisfied
87165,Male,27,First-time,Business,946,0,0,4,4,5,4,2,5,5,2,5,5,5,5,5,Satisfied
87166,Male,47,Returning,Business,3182,0,0,2,2,5,4,2,4,5,4,3,3,4,4,4,Satisfied
87167,Female,24,First-time,Economy,946,0,0,2,2,3,2,3,5,4,3,4,4,4,4,5,Neutral or Dissatisfied
87168,Female,36,First-time,Business,946,6,0,4,4,3,4,4,4,2,3,2,2,4,2,4,Neutral or Dissatisfied
87169,Female,47,Returning,Business,3395,0,0,2,3,5,5,2,4,4,4,5,4,4,4,4,Satisfied
87170,Male,45,Returning,Business,2920,9,1,1,4,4,5,1,4,4,4,4,4,4,4,4,Satisfied
87172,Female,24,First-time,Economy,946,0,0,1,1,4,1,1,3,1,2,1,1,4,1,4,Neutral or Dissatisfied
87174,Male,31,Returning,Business,1679,1,0,2,5,4,2,2,5,2,3,2,2,5,2,4,Satisfied
87175,Male,35,First-time,Business,946,0,0,3,3,4,3,4,3,1,2,2,2,4,2,5,Neutral or Dissatisfied
87176,Female,30,First-time,Business,946,0,0,3,3,5,3,3,5,1,5,2,2,5,2,4,Neutral or Dissatisfied
87178,Female,32,First-time,Economy,946,0,0,4,4,4,4,4,2,3,4,3,3,3,3,4,Neutral or Dissatisfied
87181,Female,59,Returning,Business,2983,3,0,2,2,2,4,2,3,4,3,1,1,3,3,3,Neutral or Dissatisfied
87182,Male,30,Returning,Business,1631,1,8,5,5,2,3,5,3,3,3,3,3,3,3,4,Neutral or Dissatisfied
87183,Female,40,Returning,Business,2960,0,0,2,2,5,4,2,5,4,5,4,4,5,5,5,Satisfied
87184,Male,55,Returning,Business,946,10,0,3,3,4,4,3,4,4,5,3,5,4,4,4,Satisfied
87186,Male,30,Returning,Business,946,0,0,4,4,4,4,4,4,4,5,4,4,5,4,5,Satisfied
87187,Female,55,Returning,Business,3390,2,0,1,1,2,4,1,4,4,4,2,5,4,4,4,Neutral or Dissatisfied
87189,Female,45,Returning,Business,1549,0,0,2,2,5,5,2,5,5,5,4,4,5,5,5,Satisfied
87190,Male,9,First-time,Business,946,3,0,0,5,4,0,3,3,4,4,4,4,4,4,5,Satisfied
87191,Male,57,Returning,Economy,946,0,0,3,3,3,2,3,1,2,4,2,2,3,2,3,Neutral or Dissatisfied
87192,Female,8,First-time,Economy,946,2,0,2,2,4,2,2,1,3,5,3,3,3,3,3,Neutral or Dissatisfied
87195,Female,40,Returning,Economy,946,0,0,1,2,1,4,2,2,4,5,4,4,3,4,3,Neutral or Dissatisfied
87196,Male,43,Returning,Business,2250,0,0,4,4,4,4,4,3,4,3,4,4,3,3,3,Neutral or Dissatisfied
87197,Male,43,Returning,Business,946,0,0,5,5,4,5,5,5,4,5,4,3,5,5,5,Satisfied
87199,Female,51,Returning,Business,946,0,0,1,1,5,4,1,5,4,5,4,4,5,5,5,Satisfied
87200,Female,42,Returning,Economy,946,0,0,4,2,1,3,2,3,3,3,3,4,3,3,3,Neutral or Dissatisfied
87201,Male,55,Returning,Business,946,0,0,3,3,5,5,3,2,4,2,3,4,2,2,2,Satisfied
87202,Male,33,Returning,Business,2153,0,0,2,2,1,4,2,1,4,3,4,4,2,4,3,Neutral or Dissatisfied
87203,Male,37,Returning,Economy,546,0,0,2,2,1,3,2,3,3,2,3,3,4,3,4,Neutral or Dissatisfied
87205,Female,17,Returning,Business,946,10,0,4,4,4,2,4,3,2,2,2,2,4,2,3,Neutral or Dissatisfied
87206,Male,21,First-time,Economy,546,0,0,4,3,1,3,3,2,2,4,2,2,3,2,3,Neutral or Dissatisfied
87207,Female,36,Returning,Economy,946,0,0,3,5,4,5,3,2,1,3,1,1,4,1,4,Satisfied
87208,Male,37,Returning,Economy,946,0,0,5,2,2,2,2,4,2,3,2,2,5,2,5,Neutral or Dissatisfied
87209,Female,16,Returning,Economy,946,0,0,5,2,3,2,5,3,4,1,4,4,4,4,2,Neutral or Dissatisfied
87210,Female,57,Returning,Economy,946,5,0,3,2,2,2,1,2,2,2,4,2,2,2,4,Neutral or Dissatisfied
87211,Female,56,Returning,Economy,946,0,0,2,4,3,3,4,5,4,4,2,1,5,5,5,Neutral or Dissatisfied
87212,Female,51,Returning,Economy,946,4,0,4,2,2,3,4,5,3,2,4,3,5,5,4,Neutral or Dissatisfied
87213,Male,66,Returning,Economy,946,0,0,1,2,4,2,4,2,3,5,3,3,3,3,2,Neutral or Dissatisfied
87214,Male,70,Returning,Economy,946,0,1,4,1,4,1,5,3,1,4,4,4,2,4,3,Neutral or Dissatisfied
87215,Female,11,Returning,Economy,946,0,0,3,1,5,1,2,3,1,4,1,1,3,1,4,Neutral or Dissatisfied
87216,Female,20,Returning,Economy,946,0,0,2,3,1,3,3,3,4,2,4,4,3,4,3,Neutral or Dissatisfied
87218,Female,35,Returning,Economy,946,0,0,5,0,1,0,2,2,5,4,5,5,1,5,4,Neutral or Dissatisfied
87220,Male,50,Returning,Economy,946,0,0,4,3,1,3,3,3,2,5,4,4,3,4,3,Neutral or Dissatisfied
87221,Male,34,Returning,Economy,946,0,0,4,1,1,1,4,1,3,1,3,3,4,3,3,Neutral or Dissatisfied
87224,Female,11,Returning,Economy,946,0,0,3,2,4,2,4,1,1,4,1,1,5,1,4,Neutral or Dissatisfied
87225,Female,8,Returning,Economy,946,8,0,2,2,4,2,4,1,5,3,5,5,4,5,4,Neutral or Dissatisfied
87226,Female,20,Returning,Economy,946,0,0,2,4,3,4,2,2,4,2,4,4,2,4,3,Neutral or Dissatisfied
87227,Male,33,Returning,Economy,946,9,5,2,1,2,1,3,2,5,4,5,5,3,5,3,Neutral or Dissatisfied
87229,Female,47,Returning,Business,2134,4,0,1,1,3,5,1,5,5,5,5,5,5,5,5,Satisfied
87230,Male,53,Returning,Business,2141,0,5,5,5,5,4,5,5,5,5,5,5,5,5,5,Satisfied
87231,Female,46,Returning,Business,946,0,0,3,4,4,5,3,4,5,4,5,3,4,4,4,Satisfied
87232,Female,25,First-time,Business,946,0,0,0,2,4,2,1,5,4,5,4,4,5,4,4,Neutral or Dissatisfied
87233,Male,56,Returning,Economy Plus,946,0,0,3,3,1,2,3,3,2,4,2,2,4,2,4,Neutral or Dissatisfied
87234,Male,45,Returning,Economy Plus,946,0,0,5,1,1,1,2,2,4,5,5,5,2,5,1,Neutral or Dissatisfied
87235,Male,20,First-time,Economy,577,0,7,4,3,5,3,2,5,3,2,3,3,4,3,4,Satisfied
87237,Female,26,First-time,Business,577,0,0,4,2,5,2,3,5,4,3,5,5,5,5,4,Neutral or Dissatisfied
87238,Male,26,First-time,Business,577,4,0,4,4,3,4,3,5,3,4,3,3,4,3,4,Satisfied
87239,Male,40,Returning,Business,577,2,1,1,4,1,1,2,4,2,4,2,4,4,4,4,Satisfied
87240,Female,49,Returning,Business,1954,0,0,1,1,3,4,1,5,5,5,4,5,5,5,5,Satisfied
87241,Female,46,Returning,Business,3260,0,0,5,5,4,5,5,4,4,4,4,2,4,4,4,Satisfied
87243,Female,42,Returning,Business,2055,0,1,3,3,5,5,3,4,4,4,4,5,4,4,4,Satisfied
87244,Female,52,Returning,Business,1785,0,0,2,2,3,5,2,4,4,4,5,3,4,4,4,Satisfied
87245,Female,40,Returning,Business,577,0,0,3,3,3,5,3,4,5,4,4,4,4,4,4,Satisfied
87246,Male,26,First-time,Business,577,0,2,1,1,5,1,2,3,3,2,3,3,5,3,4,Neutral or Dissatisfied
