ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction,Distance Group,EntertainmentRating,FoodRating,GroundServiceRating,OverallScore,Recommended,SeatComfortRating,ServiceRating,ValueRating,WifiRating
97303,Female,67,Returning,Economy,872,0,0,5,5,3,3,5,2,2,2,3,3,2,2,2,Neutral or Dissatisfied,moderate distance,0,1,4,3,yes,1,3,2,0
97306,Female,29,First-time,Economy,872,0,0,4,4,3,4,4,3,5,4,3,3,3,3,3,Neutral or Dissatisfied,moderate distance,5,5,0,10,yes,5,5,5,0
97308,Male,38,First-time,Business,872,8,0,5,5,4,5,5,5,3,5,3,3,4,3,5,Satisfied,moderate distance,5,4,0,7,yes,5,4,4,0
97310,Female,27,Returning,Business,3975,7,1,2,2,3,4,2,5,4,5,4,4,5,4,5,Satisfied,long distance,1,4,0,3,no,1,3,2,0
97311,Male,32,First-time,Business,872,7,10,4,4,5,4,1,4,5,4,4,4,4,4,5,Neutral or Dissatisfied,moderate distance,3,4,0,9,yes,4,5,4,0
97312,Female,57,Returning,Business,3579,0,0,0,0,4,4,2,2,4,2,5,5,2,2,1,Satisfied,long distance,4,5,0,10,yes,4,5,5,0
97313,Male,39,Returning,Business,2972,0,0,3,3,3,5,3,4,5,4,4,4,4,4,4,Satisfied,long distance,0,1,0,"",no,2,1,1,0
97314,Male,25,Returning,Business,872,0,0,3,3,4,3,3,4,3,5,3,3,3,3,3,Neutral or Dissatisfied,moderate distance,3,2,0,5,no,2,3,3,0
97315,Male,57,Returning,Business,2937,0,0,0,0,3,4,1,1,4,1,3,5,1,1,1,Satisfied,long distance,0,0,1,1,no,1,1,1,0
97318,Male,48,Returning,Business,347,0,0,0,0,3,5,4,4,5,4,3,4,4,4,4,Satisfied,short distance,5,1,1,2,no,1,2,1,5
97319,Female,59,Returning,Business,3679,0,0,4,4,5,4,4,4,5,4,3,2,4,4,4,Satisfied,long distance,4,5,0,10,yes,5,5,5,0
97320,Female,40,Returning,Business,3061,0,0,4,4,4,5,4,4,4,4,3,3,4,4,4,Satisfied,long distance,4,4,0,9,yes,4,5,3,0
97322,Male,37,First-time,Business,1020,4,3,3,3,5,3,1,4,5,4,5,5,4,5,4,Neutral or Dissatisfied,moderate distance,4,5,0,8,yes,4,4,4,0
97323,Female,47,Returning,Business,843,0,0,2,2,4,5,2,4,5,4,3,4,4,4,4,Satisfied,moderate distance,2,5,0,8,yes,4,4,4,0
97325,Female,47,Returning,Business,2291,4,1,2,2,4,5,2,4,5,4,4,4,4,4,4,Satisfied,long distance,2,4,0,2,no,2,3,3,0
97327,Female,9,Returning,Business,2227,0,0,1,1,1,4,1,3,4,2,4,4,4,4,3,Neutral or Dissatisfied,long distance,4,4,0,9,yes,5,4,5,0
97328,Female,42,Returning,Business,2005,0,0,2,2,3,5,2,3,5,4,5,5,3,3,3,Satisfied,long distance,5,5,5,10,yes,3,5,5,5
97333,Female,58,Returning,Business,1608,5,0,4,4,4,5,4,4,5,4,3,4,4,4,4,Satisfied,moderate distance,4,4,0,9,yes,4,5,5,0
97334,Female,20,Returning,Economy,872,0,0,1,3,2,2,1,4,3,4,2,2,3,2,4,Neutral or Dissatisfied,moderate distance,3,3,0,3,no,1,5,3,0
97336,Male,44,First-time,Business,347,0,0,2,2,3,2,4,3,1,5,1,1,3,1,4,Neutral or Dissatisfied,short distance,2,1,0,2,no,1,2,2,0
97339,Male,51,Returning,Business,2866,0,0,1,1,3,4,1,4,5,4,4,4,4,4,4,Satisfied,long distance,3,3,0,6,no,4,2,3,0
97340,Female,21,First-time,Business,347,0,0,3,1,3,1,4,2,3,1,5,5,4,5,4,Neutral or Dissatisfied,short distance,1,1,1,1,no,1,1,1,1
97341,Female,29,Returning,Business,3831,0,0,4,4,1,3,4,2,3,4,3,3,3,3,4,Neutral or Dissatisfied,long distance,3,3,1,1,no,2,1,2,3
97342,Male,37,Returning,Business,347,0,0,2,2,1,4,2,2,4,2,1,1,2,2,2,Neutral or Dissatisfied,short distance,2,2,3,5,no,2,3,3,0
97343,Male,37,First-time,Business,347,2,0,3,3,3,3,3,3,4,3,4,4,3,4,4,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,1,1,0
97344,Male,24,First-time,Business,1020,0,0,0,5,3,5,2,3,1,5,1,1,4,1,5,Satisfied,moderate distance,0,0,3,3,yes,3,3,3,0
97345,Male,16,Returning,Economy,347,1,0,4,4,1,2,4,4,2,4,2,2,3,2,3,Neutral or Dissatisfied,short distance,4,4,0,8,yes,3,5,3,0
97346,Male,54,Returning,Business,872,2,0,2,2,3,3,2,1,3,1,3,4,1,1,1,Neutral or Dissatisfied,moderate distance,4,4,0,8,yes,4,5,3,0
97347,Male,45,Returning,Economy,347,0,0,3,3,4,4,3,4,4,1,4,4,5,4,4,Satisfied,short distance,3,5,0,7,yes,3,5,4,0
97348,Female,43,First-time,Economy,347,0,0,3,5,5,5,3,3,1,3,1,1,1,1,5,Satisfied,short distance,5,4,0,9,yes,5,5,4,0
97349,Female,25,First-time,Economy,472,0,0,1,5,3,5,4,3,4,2,4,4,2,4,5,Satisfied,short distance,3,5,0,6,yes,4,5,5,0
97350,Female,54,First-time,Economy,472,0,0,0,3,2,3,1,2,1,2,4,4,4,4,2,Neutral or Dissatisfied,short distance,1,5,0,8,yes,4,5,5,0
97351,Female,38,Returning,Business,2831,3,5,2,2,3,4,2,4,4,4,2,5,4,4,4,Satisfied,long distance,2,4,0,8,yes,4,5,4,0
97353,Female,53,Returning,Economy,872,0,0,3,3,1,5,3,5,1,5,5,3,5,5,5,Satisfied,moderate distance,0,5,5,10,yes,5,5,5,0
97354,Female,37,First-time,Economy,347,0,0,3,4,4,4,3,1,3,5,1,1,4,1,3,Neutral or Dissatisfied,short distance,0,0,4,1,no,2,1,1,1
97356,Female,73,Returning,Business,1697,3,0,3,3,1,3,3,5,4,5,1,4,5,5,5,Satisfied,moderate distance,0,0,1,1,no,1,1,1,0
97357,Male,50,Returning,Business,443,0,1,2,2,1,1,2,4,3,5,3,4,4,4,4,Satisfied,short distance,5,3,0,8,yes,3,4,4,0
97358,Male,41,Returning,Business,2800,8,2,4,4,3,1,4,1,2,1,3,2,1,1,1,Neutral or Dissatisfied,long distance,2,2,0,2,no,1,3,1,0
97360,Male,67,Returning,Economy,620,6,0,2,5,3,4,2,5,4,3,4,4,4,4,1,Satisfied,short distance,4,5,0,8,yes,4,5,3,0
97362,Female,36,Returning,Economy,872,0,0,2,4,4,4,3,1,1,2,2,2,3,2,3,Neutral or Dissatisfied,moderate distance,3,4,0,7,yes,3,4,5,0
97363,Male,31,Returning,Economy,347,1,0,1,2,1,2,3,1,4,1,4,4,4,4,3,Neutral or Dissatisfied,short distance,5,5,0,9,yes,4,5,3,0
97364,Female,69,Returning,Economy,347,0,0,5,5,4,5,3,3,5,5,5,2,3,3,3,Neutral or Dissatisfied,short distance,3,3,0,7,yes,3,5,4,0
97369,Female,60,Returning,Economy,1020,5,0,4,2,2,5,1,4,3,2,5,1,4,4,4,Neutral or Dissatisfied,moderate distance,0,0,0,1,no,0,0,1,0
97370,Male,31,Returning,Economy,1020,1,0,4,1,3,1,4,2,5,4,3,3,3,3,3,Neutral or Dissatisfied,moderate distance,1,1,1,1,no,1,1,1,1
97375,Male,61,Returning,Economy,843,2,6,4,3,3,3,2,3,3,5,3,3,5,3,4,Neutral or Dissatisfied,moderate distance,2,3,0,8,yes,4,4,4,0
97376,Female,24,Returning,Economy,1020,0,0,3,2,4,2,3,4,2,3,2,2,3,2,2,Neutral or Dissatisfied,moderate distance,5,5,0,10,yes,4,5,5,0
97377,Male,64,Returning,Economy,872,3,0,4,4,1,4,3,2,3,5,3,3,3,3,2,Neutral or Dissatisfied,moderate distance,2,4,0,3,no,3,4,3,0
97381,Female,47,Returning,Economy,1020,0,0,3,4,1,3,1,1,5,4,5,1,1,1,1,Neutral or Dissatisfied,moderate distance,3,5,0,8,yes,4,4,4,0
97382,Male,68,Returning,Economy,1020,5,5,2,2,1,2,2,3,3,2,3,3,2,3,2,Neutral or Dissatisfied,moderate distance,0,0,1,1,no,3,3,2,0
97384,Male,32,Returning,Economy,347,0,2,5,1,4,1,1,3,1,4,1,1,5,1,4,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,1,1,0
97385,Male,40,Returning,Economy,347,0,0,4,3,5,3,3,3,5,2,5,5,4,5,5,Neutral or Dissatisfied,short distance,1,1,1,3,no,1,1,1,1
97386,Male,58,Returning,Economy,347,2,2,5,5,3,5,3,4,5,5,5,5,4,5,5,Neutral or Dissatisfied,short distance,4,0,2,4,no,4,3,4,2
97387,Female,56,Returning,Business,2099,0,0,1,1,5,5,1,4,5,4,4,3,4,4,4,Satisfied,long distance,5,5,0,10,yes,5,5,5,0
97390,Female,21,First-time,Business,347,10,8,3,3,2,3,3,1,4,2,4,4,2,4,2,Neutral or Dissatisfied,short distance,5,5,0,10,yes,5,5,5,0
97392,Female,45,First-time,Economy Plus,843,0,0,1,1,2,1,4,2,2,4,2,2,3,2,4,Neutral or Dissatisfied,moderate distance,2,5,0,4,no,4,3,2,0
97393,Female,23,Returning,Economy Plus,843,3,5,4,4,4,3,4,2,3,3,3,3,4,3,3,Neutral or Dissatisfied,moderate distance,2,3,0,8,yes,3,4,4,0
97394,Male,46,Returning,Economy Plus,472,4,7,2,2,2,2,2,2,2,3,2,2,3,2,3,Neutral or Dissatisfied,short distance,3,3,0,4,no,2,1,3,0
97395,Female,21,First-time,Business,347,0,0,5,5,2,5,5,1,2,4,2,2,5,2,3,Satisfied,short distance,1,4,0,4,no,4,4,3,0
97396,Female,37,Returning,Economy Plus,443,0,0,4,4,4,3,4,2,3,5,3,3,3,3,3,Neutral or Dissatisfied,short distance,4,4,0,9,yes,4,5,5,0
97397,Female,65,Returning,Economy Plus,872,5,2,0,3,3,5,1,2,5,3,4,4,2,2,5,Neutral or Dissatisfied,moderate distance,1,2,2,2,no,2,4,2,2
97398,Female,10,Returning,Economy Plus,872,0,0,2,2,3,2,2,3,1,4,5,5,4,5,4,Neutral or Dissatisfied,moderate distance,0,0,0,1,no,0,0,1,0
97406,Female,58,Returning,Business,1987,1,0,1,1,4,4,1,5,5,4,3,4,5,5,5,Satisfied,long distance,0,4,0,8,yes,4,4,4,0
97408,Male,43,Returning,Business,570,0,0,4,4,5,4,4,5,5,5,5,4,5,5,5,Satisfied,short distance,3,5,0,9,yes,4,5,4,0
97409,Male,24,Returning,Business,587,0,0,1,1,4,5,1,5,5,2,5,5,4,5,5,Satisfied,short distance,5,5,0,10,yes,5,5,5,0
97410,Male,50,Returning,Business,570,10,0,5,5,3,4,5,2,5,2,5,5,2,2,2,Satisfied,short distance,3,3,0,7,yes,5,5,5,0
97412,Female,41,Returning,Business,3651,6,1,3,3,3,4,3,4,5,4,3,5,4,4,4,Satisfied,long distance,0,1,1,2,no,2,1,1,1
97414,Female,37,Returning,Business,1935,0,0,1,1,3,4,1,5,5,5,4,2,5,5,5,Satisfied,long distance,0,0,1,1,no,2,1,1,0
97416,Male,52,First-time,Business,587,0,0,5,5,5,5,1,3,3,5,3,3,4,3,4,Satisfied,short distance,3,5,0,10,yes,5,5,5,0
97418,Female,20,First-time,Business,570,6,0,5,0,4,0,1,5,5,4,5,5,4,5,4,Satisfied,short distance,4,5,0,10,yes,5,5,5,0
97420,Female,33,Returning,Business,2986,9,0,5,5,4,4,5,2,4,2,4,4,2,2,2,Neutral or Dissatisfied,long distance,3,4,0,8,yes,4,4,5,0
97421,Female,17,Returning,Economy,570,0,0,1,5,4,5,4,2,5,1,5,5,4,5,3,Satisfied,short distance,2,2,0,3,no,1,4,3,0
97422,Male,28,Returning,Economy,587,1,0,4,3,3,3,2,5,2,5,2,2,4,2,4,Neutral or Dissatisfied,short distance,1,1,0,3,no,3,3,1,0
97423,Male,16,Returning,Economy,570,3,0,5,1,5,1,2,3,2,4,2,2,4,2,5,Neutral or Dissatisfied,short distance,2,0,1,1,no,1,3,1,2
97424,Female,51,Returning,Economy,587,0,0,4,0,1,4,3,5,2,0,3,3,5,5,3,Neutral or Dissatisfied,short distance,1,1,1,2,no,1,1,1,1
97425,Female,43,Returning,Economy,587,2,0,1,2,1,4,4,2,3,2,2,4,2,2,2,Neutral or Dissatisfied,short distance,1,1,1,1,no,1,1,1,1
97426,Female,62,Returning,Economy,570,0,0,2,1,2,2,3,4,3,1,4,2,4,4,4,Neutral or Dissatisfied,short distance,0,0,1,1,no,0,0,1,0
97427,Female,42,Returning,Economy,587,1,0,4,3,4,4,3,3,5,3,3,4,3,3,3,Neutral or Dissatisfied,short distance,4,1,5,5,yes,4,1,4,5
97429,Male,53,Returning,Business,570,5,4,1,5,5,4,1,4,5,4,4,2,4,4,4,Satisfied,short distance,5,3,0,10,yes,5,5,4,0
97432,Male,55,Returning,Business,1541,0,4,4,4,5,5,4,3,5,3,3,4,3,3,3,Satisfied,moderate distance,4,4,0,9,yes,4,5,5,0
97433,Female,49,Returning,Business,570,1,0,4,3,5,4,4,4,5,5,5,3,4,4,4,Satisfied,short distance,2,3,0,5,no,2,4,3,0
97434,Female,29,Returning,Economy Plus,587,1,0,2,2,2,1,2,4,1,1,1,1,3,1,3,Neutral or Dissatisfied,short distance,2,4,0,8,yes,4,4,5,0
97435,Female,34,First-time,Economy Plus,587,1,0,1,1,4,1,2,1,3,4,3,3,2,3,2,Neutral or Dissatisfied,short distance,2,3,0,2,no,2,1,1,0
97438,Female,38,First-time,Economy,585,5,0,1,2,1,2,4,3,4,5,4,4,3,4,4,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,2,1,0
97441,Female,65,Returning,Economy,585,3,2,4,3,4,5,2,3,4,3,3,4,3,3,3,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,0,1,0
97445,Female,52,Returning,Business,822,0,0,2,2,5,5,2,5,4,5,3,2,5,5,5,Satisfied,short distance,4,2,0,5,yes,4,4,2,0
97446,Female,39,Returning,Business,670,6,3,1,1,5,5,1,5,4,5,4,2,5,5,5,Satisfied,short distance,1,2,0,2,yes,2,3,2,0
97447,Female,16,Returning,Business,670,0,0,2,2,4,5,2,3,4,2,4,4,5,4,5,Satisfied,short distance,3,4,0,2,no,1,3,3,0
97449,Male,49,Returning,Business,756,9,0,3,3,3,4,3,4,4,4,5,3,4,4,4,Satisfied,short distance,3,3,0,6,yes,2,4,3,0
97450,Female,65,Returning,Business,484,0,0,5,1,3,5,4,2,5,1,3,5,2,2,2,Neutral or Dissatisfied,short distance,1,3,0,5,no,3,3,3,0
97451,Female,65,Returning,Business,670,0,0,5,4,2,3,3,4,5,4,1,2,4,4,4,Satisfied,short distance,3,5,0,10,yes,4,5,4,0
97453,Male,52,Returning,Business,484,0,0,2,2,4,4,2,4,4,4,3,4,4,4,4,Satisfied,short distance,0,3,1,3,no,3,2,3,5
97454,Male,54,Returning,Business,670,0,7,3,3,4,4,3,4,5,4,4,4,4,4,4,Satisfied,short distance,5,4,5,10,yes,4,5,4,5
97455,Female,55,Returning,Business,2699,0,3,2,2,4,5,2,3,4,3,4,2,3,3,3,Satisfied,long distance,0,2,1,4,no,4,4,1,1
97457,Male,52,Returning,Business,484,1,0,5,5,4,5,5,3,5,3,3,5,3,3,3,Satisfied,short distance,1,2,1,1,no,2,1,1,1
97459,Female,25,First-time,Business,822,0,0,5,3,5,3,3,5,3,4,3,3,4,3,5,Neutral or Dissatisfied,short distance,3,2,0,5,yes,3,3,2,0
97460,Male,59,Returning,Business,822,0,0,2,2,5,4,2,4,4,4,5,4,4,4,4,Satisfied,short distance,3,3,0,4,yes,2,3,2,0
97461,Female,46,Returning,Business,2589,0,0,4,4,3,5,4,4,4,4,5,2,4,4,4,Satisfied,long distance,5,5,0,10,yes,5,5,4,0
97464,Female,22,First-time,Economy,484,0,0,0,5,5,5,1,3,1,2,1,1,4,1,4,Satisfied,short distance,0,2,0,2,no,0,2,0,0
97466,Male,48,Returning,Business,3124,2,0,5,5,3,5,5,4,4,5,5,3,4,4,4,Satisfied,long distance,4,4,0,8,yes,3,5,5,0
97467,Male,47,First-time,Business,484,0,0,2,2,5,2,1,3,2,3,2,2,5,2,5,Neutral or Dissatisfied,short distance,1,1,0,2,no,3,2,2,0
97470,Male,48,Returning,Business,3439,0,0,5,5,4,5,5,5,4,5,5,5,5,5,5,Satisfied,long distance,0,0,1,1,no,2,1,2,0
97471,Male,41,Returning,Business,2297,0,0,2,5,4,5,2,4,4,4,4,4,4,4,4,Satisfied,long distance,5,5,4,9,yes,5,5,5,5
97472,Male,68,Returning,Economy,670,0,0,5,5,4,2,5,2,2,1,2,2,3,2,2,Neutral or Dissatisfied,short distance,1,1,1,2,no,1,1,1,1
97473,Female,51,Returning,Business,670,2,7,4,4,4,5,4,4,4,5,4,5,4,4,4,Satisfied,short distance,4,4,0,5,no,1,5,3,0
97474,Male,39,Returning,Business,822,0,0,5,5,5,4,5,4,4,4,3,5,4,4,4,Satisfied,short distance,5,4,0,7,yes,3,5,4,0
97475,Male,54,Returning,Business,484,0,1,3,3,5,5,3,5,5,5,5,3,5,5,5,Satisfied,short distance,5,5,0,10,yes,4,5,5,0
97476,Male,24,First-time,Economy,756,7,2,5,5,4,5,4,4,5,5,3,3,4,3,5,Satisfied,short distance,5,3,0,4,no,4,2,2,0
97479,Male,30,Returning,Business,2835,0,0,3,4,3,3,3,2,3,4,3,3,4,3,4,Neutral or Dissatisfied,long distance,4,4,0,7,yes,3,5,4,0
97482,Female,53,Returning,Business,670,0,0,5,3,5,5,5,4,4,5,4,4,4,4,4,Satisfied,short distance,4,4,0,7,no,1,3,3,0
97483,Female,54,Returning,Economy,670,0,0,5,5,1,4,5,2,3,2,1,1,2,2,2,Neutral or Dissatisfied,short distance,1,1,1,1,no,2,2,1,1
97485,Male,55,Returning,Business,3268,0,0,5,5,3,5,5,5,4,5,5,3,5,5,5,Satisfied,long distance,4,4,5,10,yes,4,4,5,4
97487,Female,43,Returning,Economy,670,2,4,5,5,2,4,5,2,3,2,4,5,2,2,2,Neutral or Dissatisfied,short distance,5,5,0,10,yes,5,5,5,0
97488,Male,26,Returning,Economy,670,2,1,2,2,1,2,2,2,1,3,2,2,3,2,3,Neutral or Dissatisfied,short distance,4,1,0,4,no,4,3,1,0
97489,Male,59,Returning,Economy,756,0,0,3,3,2,3,3,2,4,4,4,4,1,4,2,Neutral or Dissatisfied,short distance,5,4,0,10,yes,4,5,5,0
97490,Male,19,Returning,Economy,822,0,0,2,2,2,2,3,3,1,2,1,1,3,1,3,Neutral or Dissatisfied,short distance,4,4,0,8,yes,4,4,4,0
97493,Female,9,Returning,Economy,822,4,9,5,4,5,4,1,5,1,3,1,1,5,1,5,Neutral or Dissatisfied,short distance,0,4,0,9,yes,4,5,4,0
97494,Male,45,Returning,Economy,756,2,5,5,5,5,5,4,4,4,2,4,4,5,4,5,Satisfied,short distance,3,5,0,9,yes,4,5,5,0
97498,Male,8,Returning,Economy,822,1,10,1,2,4,2,4,3,1,2,1,1,3,1,3,Neutral or Dissatisfied,short distance,4,3,2,6,yes,3,3,4,4
97499,Female,45,Returning,Economy,822,9,0,4,3,4,5,5,2,5,3,4,4,2,2,2,Neutral or Dissatisfied,short distance,1,1,1,3,no,1,1,1,3
97500,Male,21,Returning,Economy,756,5,0,4,1,4,1,4,3,4,2,4,4,5,4,4,Neutral or Dissatisfied,short distance,5,5,0,10,yes,4,5,4,0
97501,Male,39,Returning,Economy,670,0,0,4,2,5,2,2,5,3,5,3,3,5,3,5,Neutral or Dissatisfied,short distance,2,1,0,1,no,2,1,1,0
97503,Female,41,Returning,Economy,822,0,0,5,3,5,3,1,3,5,4,5,5,5,5,4,Neutral or Dissatisfied,short distance,2,4,0,7,yes,5,4,3,0
97504,Female,9,Returning,Economy,756,7,0,5,1,3,1,1,4,3,3,4,4,4,4,5,Neutral or Dissatisfied,short distance,5,5,0,10,yes,4,5,4,0
97506,Female,70,Returning,Economy,756,0,0,4,3,4,4,4,3,5,3,4,3,3,3,3,Neutral or Dissatisfied,short distance,0,4,0,9,yes,4,5,5,0
97507,Female,22,Returning,Business,756,0,0,1,1,5,4,1,4,3,2,3,3,5,3,5,Satisfied,short distance,5,5,0,9,yes,4,5,5,0
97509,Female,71,Returning,Economy Plus,670,0,0,2,2,2,4,2,2,4,2,1,2,2,2,2,Neutral or Dissatisfied,short distance,2,3,0,1,no,3,3,1,0
97510,Male,22,Returning,Business,1750,0,0,5,3,5,5,5,4,5,3,5,5,4,5,4,Satisfied,long distance,1,1,2,2,no,1,2,2,1
97515,Male,48,Returning,Business,3844,0,3,2,2,3,5,2,4,4,4,5,4,4,4,4,Satisfied,long distance,5,2,0,7,yes,4,4,4,0
97516,Female,53,Returning,Business,265,0,0,2,2,5,4,2,4,5,4,3,2,4,4,4,Satisfied,short distance,5,5,0,10,yes,4,5,5,0
97518,Male,43,Returning,Business,3930,0,0,4,4,3,4,4,5,4,5,5,2,5,5,5,Satisfied,long distance,5,5,0,9,yes,4,5,3,0
97519,Male,47,Returning,Business,439,10,6,4,5,4,5,4,4,5,4,4,5,4,4,4,Satisfied,short distance,0,0,0,1,no,1,1,1,0
97523,Female,45,Returning,Economy,265,0,3,4,4,1,2,4,2,2,3,3,4,2,2,2,Neutral or Dissatisfied,short distance,3,4,0,7,yes,3,3,4,0
97524,Male,58,Returning,Business,3306,0,0,0,0,3,5,2,4,5,4,3,2,4,4,4,Satisfied,long distance,0,0,0,1,no,0,0,1,0
97525,Female,33,Returning,Business,2210,0,0,2,2,4,3,2,4,5,4,3,1,4,4,4,Satisfied,long distance,1,1,1,1,no,1,1,1,1
97527,Female,50,Returning,Economy,439,0,0,5,4,4,5,2,5,5,4,4,4,5,5,2,Satisfied,short distance,1,3,1,1,no,3,1,2,1
97528,Female,48,Returning,Economy,439,0,0,5,2,3,4,3,2,5,2,3,5,2,2,2,Neutral or Dissatisfied,short distance,4,5,0,10,yes,4,5,4,0
97529,Male,49,Returning,Economy,439,7,3,5,4,5,4,2,5,4,5,4,4,5,4,5,Neutral or Dissatisfied,short distance,3,2,0,5,no,3,1,2,0
97530,Male,36,Returning,Economy,265,0,0,3,3,1,3,2,1,2,3,2,2,2,2,1,Neutral or Dissatisfied,short distance,4,5,0,10,yes,4,5,4,0
97535,Male,26,First-time,Economy,675,4,0,3,3,3,3,3,2,2,3,2,2,3,2,3,Neutral or Dissatisfied,short distance,1,2,0,4,no,4,3,3,0
97536,Female,34,First-time,Economy,462,0,0,1,3,2,3,2,4,1,2,1,1,2,1,2,Neutral or Dissatisfied,short distance,2,4,0,4,yes,3,3,3,0
97538,Female,30,Returning,Business,675,0,0,2,3,5,5,2,4,4,4,4,4,4,4,5,Satisfied,short distance,1,2,1,1,no,1,4,1,2
97539,Female,41,Returning,Business,675,0,0,4,4,3,4,4,5,4,5,5,3,5,5,5,Satisfied,short distance,0,2,2,2,yes,3,1,3,0
97540,Female,48,Returning,Business,2947,0,0,1,1,4,4,1,4,4,4,3,4,4,4,4,Satisfied,long distance,1,1,1,1,no,1,1,1,1
97543,Male,21,First-time,Economy,675,3,0,3,3,4,3,3,4,1,1,1,1,3,1,3,Neutral or Dissatisfied,short distance,3,4,0,4,no,2,4,1,0
97545,Male,65,Returning,Economy,675,8,0,5,2,4,2,3,5,5,5,5,5,5,5,5,Neutral or Dissatisfied,short distance,5,5,0,9,yes,4,5,5,0
97546,Female,30,Returning,Economy,462,0,0,4,3,5,3,2,3,2,2,2,2,4,2,5,Neutral or Dissatisfied,short distance,4,5,0,9,yes,4,5,5,0
97550,Female,14,Returning,Economy,462,0,0,2,1,2,1,2,4,5,2,2,2,3,2,2,Neutral or Dissatisfied,short distance,3,3,0,7,yes,3,3,4,0
97553,Male,39,Returning,Economy Plus,462,0,0,4,4,4,5,4,1,5,5,5,5,4,5,1,Satisfied,short distance,0,0,1,1,no,1,1,1,0
97556,Female,38,Returning,Business,3474,0,0,4,4,2,3,4,2,4,2,3,4,2,2,2,Neutral or Dissatisfied,long distance,5,5,0,10,yes,4,5,4,0
97557,Female,40,Returning,Business,2708,5,0,3,3,4,5,3,5,5,5,4,4,5,5,5,Satisfied,long distance,2,4,0,5,no,2,1,2,0
97561,Female,23,First-time,Business,337,3,0,0,0,5,0,1,5,4,3,5,5,4,5,5,Satisfied,short distance,3,5,0,7,yes,3,4,5,0
97563,Female,21,First-time,Economy,448,7,2,0,3,5,3,4,4,1,4,1,1,4,1,4,Neutral or Dissatisfied,short distance,4,4,0,9,yes,4,5,5,0
97566,Male,54,Returning,Business,448,0,0,4,4,5,4,4,5,5,5,5,5,5,5,5,Satisfied,short distance,1,1,3,3,no,3,2,1,1
97567,Female,42,Returning,Business,448,2,0,1,4,5,5,1,2,5,2,5,3,2,2,2,Satisfied,short distance,1,1,1,1,no,1,1,1,1
97571,Female,43,Returning,Economy,448,1,0,1,5,4,4,5,2,4,2,1,4,2,2,2,Neutral or Dissatisfied,short distance,3,5,0,9,yes,5,5,5,0
97576,Male,68,Returning,Business,337,3,3,2,4,3,4,2,2,4,2,1,2,2,2,2,Neutral or Dissatisfied,short distance,2,4,0,9,yes,3,5,5,0
97577,Female,59,Returning,Business,448,0,0,4,4,4,1,4,4,3,4,4,2,4,4,4,Satisfied,short distance,1,2,0,6,no,3,2,3,0
97578,Female,37,Returning,Business,448,0,0,4,4,1,4,4,2,3,2,3,3,2,2,2,Neutral or Dissatisfied,short distance,3,4,0,9,yes,4,5,4,0
97583,Male,16,Returning,Economy,337,0,0,3,3,2,3,1,3,4,1,4,4,4,4,4,Neutral or Dissatisfied,short distance,2,4,0,2,no,1,2,2,0
97587,Male,42,Returning,Business,2363,0,0,2,3,4,4,2,4,4,4,3,4,4,4,4,Satisfied,long distance,5,5,0,10,yes,5,5,5,0
97588,Male,51,Returning,Economy Plus,448,0,0,2,2,1,1,2,3,1,3,1,1,3,1,3,Neutral or Dissatisfied,short distance,0,0,0,9,yes,0,0,4,0
97590,Female,64,Returning,Economy Plus,448,6,0,5,3,2,2,3,3,1,3,4,3,3,3,4,Neutral or Dissatisfied,short distance,0,0,0,6,no,0,0,4,0
97591,Male,45,Returning,Business,2004,0,0,3,3,5,5,3,5,5,5,5,3,5,5,5,Satisfied,long distance,0,0,0,8,yes,0,0,4,0
97594,Female,59,Returning,Business,1675,2,0,3,3,5,4,3,3,5,2,3,5,3,3,3,Satisfied,moderate distance,0,1,1,1,no,1,1,1,1
97595,Male,57,Returning,Business,442,0,0,1,1,4,3,1,2,4,2,1,2,2,2,2,Neutral or Dissatisfied,short distance,1,1,1,1,no,1,1,1,1
97596,Female,63,Returning,Business,2771,2,0,2,2,4,5,2,5,5,5,5,3,5,5,5,Satisfied,long distance,1,1,1,1,no,1,1,1,1
97597,Male,41,Returning,Business,442,0,0,5,5,3,4,5,5,4,5,5,5,5,5,5,Satisfied,short distance,0,0,1,1,no,1,1,1,0
97598,Male,38,Returning,Business,2969,0,0,2,2,5,5,2,4,4,4,4,4,4,4,4,Satisfied,long distance,2,5,0,8,yes,5,5,4,0
97600,Male,23,First-time,Economy,442,0,0,2,2,3,2,4,4,4,3,4,4,3,4,4,Neutral or Dissatisfied,short distance,5,5,0,10,yes,5,5,5,0
97601,Male,38,Returning,Economy,442,5,3,3,3,3,2,3,3,2,2,2,2,3,2,3,Neutral or Dissatisfied,short distance,4,4,0,9,yes,5,4,5,0
97603,Female,39,First-time,Business,442,0,0,1,1,5,1,1,3,2,2,2,2,5,2,5,Neutral or Dissatisfied,short distance,0,0,0,9,yes,0,0,4,0
