ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction,Distance Group
92661,Female,56,Returning,Economy Plus,453,0,0,5,5,3,2,5,3,2,3,2,3,3,3,3,Neutral or Dissatisfied,short distance
92662,Male,23,First-time,Business,453,0,0,0,5,3,5,2,4,2,5,2,2,5,2,4,Satisfied,short distance
92663,Male,54,Returning,Economy Plus,453,0,0,5,2,3,2,2,4,3,5,3,3,5,3,5,Neutral or Dissatisfied,short distance
92664,Female,10,Returning,Economy Plus,453,0,0,5,5,4,5,5,3,1,5,1,1,4,1,5,Satisfied,short distance
92665,Male,46,Returning,Business,1996,0,0,1,2,4,4,1,4,5,4,4,5,4,4,4,Satisfied,long distance
92667,Female,57,Returning,Business,3283,0,0,1,1,2,3,1,1,3,1,3,1,1,1,1,Neutral or Dissatisfied,long distance
92668,Female,19,Returning,Business,507,0,0,4,4,4,4,1,5,2,4,1,1,4,1,5,Neutral or Dissatisfied,short distance
92669,Male,25,First-time,Business,507,0,0,5,5,3,5,2,3,2,4,2,2,4,2,5,Satisfied,short distance
92670,Male,25,First-time,Business,507,1,0,0,3,3,3,3,3,4,4,4,4,5,4,5,Neutral or Dissatisfied,short distance
92671,Male,37,Returning,Business,3147,0,0,1,1,5,5,1,4,4,4,3,3,4,4,4,Satisfied,long distance
92672,Female,33,Returning,Business,507,0,0,1,1,5,5,1,4,4,4,5,4,4,4,4,Satisfied,short distance
92673,Male,60,Returning,Business,507,0,0,5,5,3,5,5,4,5,4,5,3,4,4,4,Satisfied,short distance
92674,Male,48,Returning,Business,507,0,4,5,5,3,5,5,5,4,5,5,3,5,5,5,Satisfied,short distance
92675,Female,39,Returning,Business,3146,0,0,4,3,5,5,3,4,5,4,5,3,4,4,4,Satisfied,long distance
92676,Female,60,Returning,Business,2096,0,0,5,5,5,4,5,4,4,4,4,5,4,4,4,Satisfied,long distance
92677,Female,34,Returning,Business,3290,0,0,4,4,4,4,4,3,4,3,5,3,3,3,3,Satisfied,long distance
92678,Female,57,Returning,Business,507,0,0,5,5,5,5,5,5,5,5,5,4,5,5,5,Satisfied,short distance
92679,Female,10,First-time,Economy,507,0,0,3,2,2,2,3,3,4,2,4,4,3,4,3,Neutral or Dissatisfied,short distance
92680,Male,37,First-time,Business,507,0,0,1,1,4,1,4,5,2,3,2,2,5,2,4,Neutral or Dissatisfied,short distance
92681,Female,40,Returning,Business,507,0,0,4,4,1,4,4,1,3,2,1,2,1,1,1,Neutral or Dissatisfied,short distance
92682,Male,49,Returning,Business,2992,0,0,4,4,3,4,4,5,4,5,3,4,5,5,5,Satisfied,long distance
92684,Male,36,Returning,Business,507,0,0,5,5,3,4,5,4,3,4,3,4,4,4,4,Neutral or Dissatisfied,short distance
92685,Female,30,First-time,Economy,507,0,0,4,2,3,2,4,2,4,1,4,4,3,4,3,Neutral or Dissatisfied,short distance
92686,Male,23,First-time,Economy,507,0,0,5,4,3,4,2,4,2,3,3,3,4,3,4,Satisfied,short distance
92687,Female,65,Returning,Economy,507,7,1,4,3,4,4,4,4,4,3,3,4,4,4,4,Neutral or Dissatisfied,short distance
92689,Female,35,Returning,Economy,507,0,0,5,4,5,4,1,5,3,4,1,1,5,1,4,Satisfied,short distance
92691,Female,9,Returning,Economy,507,0,0,5,2,4,2,3,3,1,2,1,1,4,1,5,Neutral or Dissatisfied,short distance
92692,Female,34,Returning,Economy,507,0,0,4,2,5,2,5,4,5,2,5,5,5,5,4,Neutral or Dissatisfied,short distance
92693,Female,38,Returning,Economy,507,0,0,1,2,4,2,4,1,2,4,2,2,3,2,3,Neutral or Dissatisfied,short distance
92695,Male,58,Returning,Economy,507,0,0,4,2,4,2,4,5,4,4,3,3,4,3,4,Neutral or Dissatisfied,short distance
92696,Female,48,Returning,Economy,507,0,0,1,3,2,2,2,2,2,3,2,3,2,2,1,Neutral or Dissatisfied,short distance
92697,Female,30,Returning,Economy,507,0,1,4,2,1,2,3,1,1,1,1,1,4,1,1,Neutral or Dissatisfied,short distance
92698,Female,37,Returning,Economy,507,0,0,3,2,3,2,1,1,5,2,1,1,2,1,4,Neutral or Dissatisfied,short distance
92699,Female,16,Returning,Economy,507,0,0,1,2,3,2,1,1,4,3,4,4,2,4,1,Neutral or Dissatisfied,short distance
92702,Male,48,Returning,Economy Plus,507,0,0,2,2,1,2,2,3,2,4,2,2,4,2,4,Neutral or Dissatisfied,short distance
92704,Female,45,Returning,Economy Plus,507,0,0,4,4,4,5,5,2,5,4,3,2,2,2,2,Neutral or Dissatisfied,short distance
92705,Male,32,Returning,Business,2153,0,0,2,2,3,5,2,4,5,3,5,5,5,5,4,Satisfied,long distance
92706,Male,39,Returning,Business,2153,0,4,2,2,5,4,2,4,4,4,5,2,4,4,4,Satisfied,long distance
92708,Female,50,Returning,Business,2153,6,0,1,1,4,4,1,4,4,5,5,4,4,4,4,Satisfied,long distance
92709,Female,19,First-time,Economy,818,0,8,4,4,4,4,2,4,5,4,5,5,5,5,3,Neutral or Dissatisfied,short distance
92710,Female,48,Returning,Economy,2153,0,0,1,4,4,4,4,5,4,4,2,5,5,5,5,Neutral or Dissatisfied,long distance
92711,Male,43,Returning,Economy,2153,0,0,2,1,1,1,4,3,1,4,1,1,3,1,3,Neutral or Dissatisfied,long distance
92712,Male,21,Returning,Economy Plus,2153,1,0,4,3,4,3,4,5,5,3,5,5,5,5,4,Neutral or Dissatisfied,long distance
92714,Male,43,Returning,Business,1657,0,0,1,1,5,5,1,5,5,5,5,2,5,5,5,Satisfied,moderate distance
92715,Female,41,Returning,Business,1276,0,0,2,2,5,4,2,4,5,4,4,3,4,4,4,Satisfied,moderate distance
92716,Male,25,First-time,Economy,1276,0,0,1,1,5,1,4,4,5,4,5,5,4,5,5,Neutral or Dissatisfied,moderate distance
92717,Male,43,Returning,Business,1987,0,0,1,1,3,5,1,4,5,4,5,4,4,4,4,Satisfied,long distance
92718,Male,45,Returning,Business,2934,0,0,3,3,1,4,3,2,4,3,2,2,2,2,2,Neutral or Dissatisfied,long distance
92720,Female,39,Returning,Business,2165,3,0,2,2,4,4,2,3,5,3,3,4,3,3,3,Satisfied,long distance
92721,Female,57,Returning,Business,2239,0,2,5,5,4,5,5,4,5,4,4,4,4,4,4,Satisfied,long distance
92722,Male,43,Returning,Business,1276,0,0,2,3,5,4,2,4,5,4,5,4,4,4,4,Satisfied,moderate distance
92723,Male,33,Returning,Business,1672,0,3,3,1,5,4,3,5,4,3,4,4,4,4,5,Satisfied,moderate distance
92724,Female,41,Returning,Business,1276,0,0,1,1,3,4,1,5,4,5,3,2,5,5,5,Satisfied,moderate distance
92725,Male,50,Returning,Business,3279,0,0,5,3,5,4,5,3,4,3,5,3,3,3,3,Satisfied,long distance
92726,Male,48,Returning,Business,1827,0,0,3,2,3,5,3,4,4,4,5,5,4,4,4,Satisfied,long distance
92727,Male,22,Returning,Business,3920,0,0,3,3,5,5,3,4,5,5,5,5,5,5,5,Satisfied,long distance
92728,Female,22,First-time,Economy,1276,0,0,4,4,4,4,4,5,3,4,3,3,5,3,5,Neutral or Dissatisfied,moderate distance
92729,Female,25,First-time,Business,1276,0,4,0,3,5,3,3,5,3,4,3,3,4,3,5,Neutral or Dissatisfied,moderate distance
92730,Male,47,Returning,Business,1276,5,0,3,3,3,4,3,4,4,4,3,4,4,4,4,Satisfied,moderate distance
92732,Male,43,Returning,Business,2369,0,5,1,1,4,5,1,4,5,4,3,2,4,4,4,Satisfied,long distance
92733,Female,55,Returning,Business,1298,0,0,2,2,5,4,2,5,5,5,4,4,5,5,5,Satisfied,moderate distance
92734,Female,49,Returning,Business,1276,0,0,5,5,1,3,5,2,3,2,2,1,2,2,2,Neutral or Dissatisfied,moderate distance
92736,Male,42,Returning,Business,1276,0,0,1,1,3,3,1,3,3,3,2,5,3,3,3,Neutral or Dissatisfied,moderate distance
92738,Female,48,First-time,Economy,1276,0,0,3,3,2,3,4,3,4,1,4,4,4,4,3,Neutral or Dissatisfied,moderate distance
92739,Female,58,Returning,Business,1276,0,0,1,1,5,4,1,5,4,5,5,4,5,5,5,Satisfied,moderate distance
92741,Female,39,Returning,Business,876,0,0,4,1,3,4,4,4,4,4,4,4,4,4,4,Satisfied,moderate distance
92743,Female,54,Returning,Economy,1276,0,0,4,1,4,3,1,3,5,1,5,2,3,3,3,Neutral or Dissatisfied,moderate distance
92744,Male,35,Returning,Economy,1298,0,0,5,5,5,5,3,4,2,3,2,2,4,2,3,Satisfied,moderate distance
92745,Male,69,Returning,Economy,1276,0,0,4,3,3,3,3,5,5,2,5,5,3,5,4,Neutral or Dissatisfied,moderate distance
92746,Female,46,Returning,Economy,1276,0,0,3,2,5,3,5,5,4,2,3,1,5,5,3,Neutral or Dissatisfied,moderate distance
92747,Male,22,Returning,Economy,1276,0,0,5,2,3,2,3,3,4,4,4,4,4,4,3,Neutral or Dissatisfied,moderate distance
92748,Female,37,Returning,Economy,1276,0,0,4,2,5,2,4,5,2,3,2,2,5,2,3,Neutral or Dissatisfied,moderate distance
92750,Male,34,Returning,Economy,1276,0,5,1,2,2,2,3,3,2,3,2,2,2,2,3,Neutral or Dissatisfied,moderate distance
92751,Female,17,Returning,Economy,1276,0,0,4,4,1,4,4,2,1,2,2,2,4,2,3,Neutral or Dissatisfied,moderate distance
92752,Male,22,Returning,Economy,1276,0,0,4,3,5,3,1,4,4,4,4,4,5,4,5,Satisfied,moderate distance
92753,Female,9,Returning,Economy,1276,0,0,2,0,3,0,3,1,3,1,3,3,3,3,2,Satisfied,moderate distance
92754,Male,61,Returning,Economy,1276,0,0,4,2,5,2,3,5,3,4,4,4,5,4,4,Neutral or Dissatisfied,moderate distance
92755,Male,34,Returning,Economy,1276,0,0,5,1,5,1,5,3,2,4,4,4,5,4,5,Neutral or Dissatisfied,moderate distance
92756,Female,53,Returning,Economy,1276,0,0,4,4,3,5,4,4,5,4,5,5,4,4,4,Neutral or Dissatisfied,moderate distance
92757,Female,19,Returning,Economy,1298,0,10,5,2,3,2,1,4,4,4,4,4,5,4,4,Neutral or Dissatisfied,moderate distance
92760,Female,60,Returning,Business,2171,0,1,4,1,4,5,1,5,5,5,4,4,5,5,5,Satisfied,long distance
92761,Male,44,Returning,Business,3528,10,0,5,5,3,4,5,4,5,4,4,4,4,4,4,Satisfied,long distance
92763,Female,27,Returning,Economy Plus,1276,0,0,3,4,3,1,3,1,1,3,1,1,4,1,4,Neutral or Dissatisfied,moderate distance
92764,Male,51,Returning,Economy Plus,1276,0,0,5,3,5,3,1,5,5,3,5,5,4,5,4,Satisfied,moderate distance
92765,Female,55,Returning,Economy Plus,1276,0,0,5,2,5,4,1,5,4,2,4,3,5,5,2,Neutral or Dissatisfied,moderate distance
92766,Female,25,Returning,Economy Plus,1276,0,0,4,5,3,5,1,5,2,5,2,2,4,2,3,Satisfied,moderate distance
92769,Male,46,Returning,Business,1671,2,0,3,3,5,4,3,4,5,4,4,5,4,4,4,Satisfied,moderate distance
92770,Male,59,Returning,Business,1671,0,0,2,2,4,4,2,5,4,5,3,5,5,5,5,Satisfied,moderate distance
92771,Female,46,First-time,Economy,1365,0,0,2,2,4,2,3,3,1,1,1,1,3,1,2,Neutral or Dissatisfied,moderate distance
92773,Male,42,First-time,Business,1671,0,0,4,4,5,4,3,3,4,3,4,4,4,4,3,Satisfied,moderate distance
92774,Female,18,First-time,Economy,1314,0,0,2,2,4,3,4,1,3,2,5,5,3,5,4,Neutral or Dissatisfied,moderate distance
92775,Female,24,Returning,Business,1671,0,0,2,3,3,4,2,5,4,3,4,4,5,4,5,Satisfied,moderate distance
92777,Female,33,Returning,Business,1671,2,4,5,5,4,4,5,2,5,2,5,5,2,2,2,Satisfied,moderate distance
92778,Male,30,First-time,Economy,1671,0,0,2,2,4,2,4,1,3,5,3,3,4,3,4,Neutral or Dissatisfied,moderate distance
92779,Female,43,Returning,Business,1671,9,0,3,3,3,4,3,5,4,5,5,2,5,5,5,Satisfied,moderate distance
92780,Female,85,Returning,Business,171,0,0,2,4,4,3,2,5,4,3,4,4,4,5,4,Satisfied,short distance
92781,Female,67,Returning,Economy,1671,0,0,1,4,2,3,3,1,3,4,2,5,1,1,3,Neutral or Dissatisfied,moderate distance
92783,Male,48,Returning,Economy,1671,0,0,5,4,3,4,4,1,2,1,2,2,4,2,2,Neutral or Dissatisfied,moderate distance
92786,Male,16,Returning,Economy,1671,0,0,3,5,3,5,3,4,4,1,4,4,4,4,4,Satisfied,moderate distance
92787,Male,56,Returning,Business,1671,0,0,1,1,4,4,1,3,5,2,5,3,3,3,3,Satisfied,moderate distance
92788,Male,7,Returning,Economy Plus,1671,0,0,5,2,2,2,2,2,4,3,4,4,1,4,5,Neutral or Dissatisfied,moderate distance
92789,Female,39,Returning,Business,1671,0,0,2,2,3,4,2,5,4,5,4,2,5,5,5,Satisfied,moderate distance
92791,Male,33,First-time,Economy,1423,0,0,2,2,2,2,3,1,5,2,4,4,4,4,2,Neutral or Dissatisfied,moderate distance
92792,Female,26,First-time,Economy,1109,0,0,1,1,1,1,4,1,2,3,2,2,4,2,4,Neutral or Dissatisfied,moderate distance
92793,Male,59,Returning,Business,1587,1,0,1,1,5,4,1,4,5,4,4,2,4,4,4,Satisfied,moderate distance
92794,Male,28,Returning,Business,1587,0,0,2,2,4,4,2,5,4,3,4,4,4,4,4,Satisfied,moderate distance
92795,Female,9,Returning,Business,1587,7,0,5,3,3,3,2,5,1,3,1,1,4,1,4,Neutral or Dissatisfied,moderate distance
92797,Male,33,Returning,Business,1541,2,0,3,3,3,4,3,4,4,4,4,4,5,4,5,Satisfied,moderate distance
92798,Female,44,Returning,Business,1587,0,0,2,2,4,5,2,5,5,4,5,2,5,5,5,Satisfied,moderate distance
92799,Male,55,Returning,Business,1587,0,0,1,4,5,4,1,5,4,5,4,2,5,5,5,Satisfied,moderate distance
92801,Male,49,Returning,Business,1587,0,0,2,2,3,4,2,5,4,5,3,3,5,5,5,Satisfied,moderate distance
92802,Male,25,First-time,Economy,869,0,0,3,3,4,4,4,3,1,2,1,1,4,1,3,Neutral or Dissatisfied,moderate distance
92803,Female,54,Returning,Business,1587,2,0,2,2,5,4,2,3,4,3,3,5,3,3,3,Satisfied,moderate distance
92804,Female,46,Returning,Business,1587,2,3,3,3,3,5,3,4,4,4,5,3,4,4,4,Satisfied,moderate distance
92805,Female,45,Returning,Business,1587,0,0,2,2,4,4,2,4,4,4,3,4,4,4,4,Satisfied,moderate distance
92806,Female,42,Returning,Business,1587,0,0,4,4,2,4,4,2,4,2,2,5,2,2,2,Neutral or Dissatisfied,moderate distance
92807,Female,41,First-time,Business,1541,0,0,3,3,5,3,5,5,4,5,4,4,5,4,4,Neutral or Dissatisfied,moderate distance
92809,Female,70,Returning,Business,1587,0,0,4,4,4,5,4,5,4,5,5,3,5,5,5,Satisfied,moderate distance
92810,Female,21,First-time,Business,1587,0,0,1,4,3,4,4,4,3,4,3,3,4,3,4,Neutral or Dissatisfied,moderate distance
92811,Female,26,First-time,Business,1587,0,0,1,1,4,1,3,3,4,2,4,4,4,4,4,Neutral or Dissatisfied,moderate distance
92812,Male,44,Returning,Business,1587,0,0,4,4,4,3,4,1,5,2,3,2,1,1,1,Satisfied,moderate distance
92813,Female,43,Returning,Business,1587,0,0,4,4,4,4,4,5,4,5,4,2,5,5,5,Satisfied,moderate distance
92814,Male,15,Returning,Business,1541,0,0,3,4,1,4,4,1,4,3,4,4,3,4,3,Neutral or Dissatisfied,moderate distance
92815,Male,34,Returning,Business,1587,0,0,4,4,2,2,4,1,2,1,3,1,1,1,1,Neutral or Dissatisfied,moderate distance
92817,Female,48,Returning,Economy,1587,10,0,2,2,4,4,2,4,3,4,3,4,4,4,4,Neutral or Dissatisfied,moderate distance
92818,Female,44,Returning,Business,1587,0,0,3,3,1,2,3,2,2,3,1,2,2,2,2,Neutral or Dissatisfied,moderate distance
92819,Female,60,Returning,Business,1587,7,0,5,5,3,3,5,2,4,2,3,1,2,2,2,Neutral or Dissatisfied,moderate distance
92820,Female,63,Returning,Business,1587,0,0,1,1,4,2,1,1,3,1,2,3,1,1,1,Neutral or Dissatisfied,moderate distance
92821,Female,12,Returning,Business,1587,0,0,5,5,4,4,5,5,4,3,4,4,5,4,3,Satisfied,moderate distance
92823,Male,28,First-time,Economy,753,0,0,2,2,2,2,3,3,4,5,4,4,3,4,2,Neutral or Dissatisfied,short distance
92824,Male,30,Returning,Business,1587,0,0,4,4,4,3,4,4,3,3,3,3,5,3,4,Satisfied,moderate distance
92825,Female,57,Returning,Business,1541,0,0,4,4,3,5,4,5,4,5,4,2,5,5,5,Satisfied,moderate distance
92826,Female,31,First-time,Economy,1311,0,0,3,3,4,3,2,4,3,4,3,3,2,3,1,Neutral or Dissatisfied,moderate distance
92827,Male,38,First-time,Business,1187,0,0,1,1,2,1,3,2,3,4,3,3,3,3,3,Neutral or Dissatisfied,moderate distance
92828,Female,57,Returning,Economy,1587,0,0,4,4,2,4,4,5,3,5,3,1,5,5,5,Satisfied,moderate distance
92829,Male,23,Returning,Economy,1541,0,0,5,1,3,1,2,4,4,3,4,4,5,4,4,Neutral or Dissatisfied,moderate distance
92830,Female,33,Returning,Economy,1587,0,0,5,4,4,4,4,5,2,4,3,3,5,3,3,Satisfied,moderate distance
92831,Male,62,Returning,Economy,1587,0,0,5,4,4,4,1,4,2,3,2,2,5,2,4,Neutral or Dissatisfied,moderate distance
92833,Male,40,Returning,Economy,1587,0,0,3,2,2,2,2,2,1,1,1,1,2,1,3,Neutral or Dissatisfied,moderate distance
92834,Male,30,Returning,Economy,1541,0,0,5,1,1,1,3,2,2,3,2,2,5,2,4,Neutral or Dissatisfied,moderate distance
92835,Female,41,Returning,Economy,1587,0,0,4,3,3,3,3,3,4,4,4,4,4,4,3,Neutral or Dissatisfied,moderate distance
92836,Female,37,Returning,Economy,1541,1,10,5,1,5,1,2,3,2,5,2,2,5,2,5,Neutral or Dissatisfied,moderate distance
92837,Male,33,Returning,Economy,1541,0,7,2,2,2,2,4,2,3,1,3,3,3,3,3,Neutral or Dissatisfied,moderate distance
92839,Male,39,Returning,Economy,1587,0,0,5,4,3,4,3,3,3,4,4,4,5,4,5,Neutral or Dissatisfied,moderate distance
92840,Female,32,Returning,Economy,1541,0,0,5,3,4,3,2,3,5,2,5,5,5,5,4,Neutral or Dissatisfied,moderate distance
92841,Male,56,Returning,Economy,1587,0,0,4,2,4,2,5,5,2,3,2,2,5,2,4,Neutral or Dissatisfied,moderate distance
92842,Male,19,Returning,Economy,1587,0,0,4,3,5,3,1,3,4,2,4,4,4,4,5,Neutral or Dissatisfied,moderate distance
92843,Male,67,Returning,Economy,1541,0,0,5,3,4,3,3,1,4,5,4,4,4,4,5,Neutral or Dissatisfied,moderate distance
92844,Female,40,Returning,Economy,1587,0,6,4,3,3,3,5,5,1,2,1,1,5,1,5,Neutral or Dissatisfied,moderate distance
92845,Male,26,First-time,Business,1587,0,6,3,3,5,3,5,4,2,5,2,2,4,2,4,Neutral or Dissatisfied,moderate distance
92846,Female,42,First-time,Economy Plus,1587,0,0,3,3,3,3,3,2,5,1,5,5,4,5,3,Neutral or Dissatisfied,moderate distance
92848,Male,47,Returning,Economy Plus,1587,0,0,2,2,4,2,2,3,2,2,2,2,4,2,2,Neutral or Dissatisfied,moderate distance
92849,Male,55,Returning,Business,1587,0,0,5,5,3,4,5,4,4,4,5,2,4,4,4,Satisfied,moderate distance
92850,Male,27,First-time,Business,1187,0,1,3,3,1,3,3,2,5,4,3,3,3,3,4,Neutral or Dissatisfied,moderate distance
92851,Female,46,Returning,Economy Plus,1587,5,0,2,0,4,3,3,4,3,0,1,3,4,4,4,Satisfied,moderate distance
92852,Male,7,Returning,Economy Plus,1587,0,8,4,3,4,3,2,4,3,2,5,5,5,5,5,Neutral or Dissatisfied,moderate distance
92853,Female,27,Returning,Economy Plus,1587,0,1,1,3,1,3,2,2,1,2,1,1,3,1,3,Neutral or Dissatisfied,moderate distance
92854,Female,52,Returning,Business,2125,0,0,1,1,3,3,1,5,4,5,4,3,5,5,5,Satisfied,long distance
92855,Male,22,Returning,Business,2125,0,0,1,1,5,5,1,3,5,3,5,5,4,5,4,Satisfied,long distance
92856,Female,34,Returning,Economy Plus,2125,0,0,1,1,2,1,4,4,4,2,4,4,3,4,4,Neutral or Dissatisfied,long distance
92857,Female,55,Returning,Business,2519,5,0,4,4,4,4,4,4,5,4,5,3,4,4,4,Satisfied,long distance
92858,Male,54,Returning,Business,2519,0,0,3,3,3,4,3,1,4,3,4,3,1,1,1,Neutral or Dissatisfied,long distance
92859,Male,31,Returning,Business,2519,0,0,2,2,4,4,2,4,4,5,4,4,4,4,4,Satisfied,long distance
92861,Male,32,Returning,Business,2519,0,0,4,4,5,4,4,4,4,4,4,4,5,4,3,Satisfied,long distance
92863,Female,48,Returning,Business,2519,0,0,3,3,4,5,3,3,5,3,3,3,3,3,3,Satisfied,long distance
92864,Male,48,Returning,Business,2519,0,0,4,4,5,4,4,3,4,4,5,3,3,3,3,Satisfied,long distance
92865,Female,41,Returning,Economy,2519,0,0,1,1,4,2,1,4,2,2,2,2,4,2,4,Neutral or Dissatisfied,long distance
92866,Female,11,Returning,Economy,2519,0,0,4,3,4,3,3,3,4,4,3,3,4,3,5,Neutral or Dissatisfied,long distance
92869,Female,51,Returning,Economy,2519,5,2,2,3,1,3,3,1,2,3,3,5,1,1,1,Neutral or Dissatisfied,long distance
92870,Female,24,Returning,Economy,2519,0,0,4,1,3,1,2,5,3,3,3,3,4,3,5,Neutral or Dissatisfied,long distance
92873,Male,58,Returning,Business,3412,0,0,4,0,3,5,4,4,5,4,3,5,4,4,4,Satisfied,long distance
92875,Female,51,Returning,Business,151,0,0,2,2,4,5,2,3,5,4,4,3,3,3,5,Satisfied,short distance
92876,Male,51,Returning,Business,3720,0,0,3,3,1,3,3,2,3,2,4,2,2,2,1,Neutral or Dissatisfied,long distance
92877,Female,54,Returning,Business,302,0,0,3,3,4,4,3,2,4,2,2,3,2,2,2,Neutral or Dissatisfied,short distance
92878,Female,49,Returning,Business,134,0,0,0,4,3,4,1,5,5,4,5,5,5,5,5,Neutral or Dissatisfied,short distance
92880,Male,54,Returning,Business,151,0,1,5,5,3,4,5,4,4,5,5,2,4,4,5,Satisfied,short distance
92881,Male,43,Returning,Business,2175,0,0,5,5,4,5,5,4,5,4,5,4,4,4,4,Satisfied,long distance
92882,Female,57,Returning,Business,3259,0,0,5,2,4,5,2,4,4,4,4,4,4,4,5,Satisfied,long distance
92883,Male,49,Returning,Business,1919,0,0,4,1,3,5,4,2,5,2,3,3,2,2,2,Satisfied,long distance
92884,Male,54,Returning,Business,134,0,0,5,0,4,4,4,3,4,3,3,2,3,3,3,Satisfied,short distance
92887,Female,40,Returning,Business,3670,0,0,1,1,4,4,1,3,5,4,3,4,3,3,5,Satisfied,long distance
92888,Female,58,Returning,Business,302,0,0,2,2,3,5,2,5,4,5,5,5,5,5,5,Satisfied,short distance
92894,Female,43,Returning,Business,151,0,0,4,1,5,4,3,3,4,3,4,4,3,3,3,Satisfied,short distance
92895,Male,55,Returning,Business,3932,0,0,2,4,3,5,2,4,4,4,3,4,4,4,4,Satisfied,long distance
92897,Male,25,First-time,Business,134,0,0,0,1,4,1,5,3,5,4,5,5,4,5,4,Neutral or Dissatisfied,short distance
92898,Female,42,Returning,Business,134,0,0,4,4,4,4,4,4,4,4,5,3,4,4,5,Satisfied,short distance
92899,Male,33,Returning,Business,151,0,0,4,5,5,5,4,3,5,2,5,5,5,5,5,Satisfied,short distance
92900,Female,57,Returning,Business,2182,0,0,4,4,3,5,4,4,4,4,4,3,4,4,4,Satisfied,long distance
92902,Male,57,Returning,Business,3837,0,0,3,4,3,4,3,4,5,4,5,2,4,4,5,Satisfied,long distance
92903,Female,42,Returning,Business,3800,1,3,3,3,5,4,3,4,4,4,5,5,4,4,4,Satisfied,long distance
92904,Female,49,Returning,Business,3970,0,0,4,4,3,5,4,5,5,5,5,3,5,5,5,Satisfied,long distance
92905,Male,48,Returning,Business,2897,0,0,5,5,4,5,5,5,4,5,3,2,5,5,5,Satisfied,long distance
92906,Female,54,Returning,Business,1959,0,3,3,4,3,5,4,5,4,5,4,2,5,5,4,Satisfied,long distance
92909,Female,49,Returning,Business,2729,0,0,3,3,1,3,3,1,2,1,2,5,1,1,3,Neutral or Dissatisfied,long distance
92910,Female,46,Returning,Business,3286,0,0,4,0,5,5,2,5,4,5,5,5,5,5,5,Satisfied,long distance
92914,Female,25,First-time,Economy,151,0,0,1,4,1,4,2,4,1,1,1,1,2,1,2,Neutral or Dissatisfied,short distance
92917,Male,49,Returning,Business,134,0,0,2,2,4,5,2,4,5,4,3,2,4,4,5,Satisfied,short distance
92918,Female,59,Returning,Business,151,0,0,3,3,3,4,3,3,3,3,1,3,3,3,1,Neutral or Dissatisfied,short distance
92920,Female,41,Returning,Business,2213,1,0,5,5,1,4,5,4,3,4,1,4,4,4,4,Neutral or Dissatisfied,long distance
92921,Female,54,Returning,Business,134,0,0,1,1,5,5,1,3,5,4,4,5,3,3,4,Satisfied,short distance
92922,Male,52,Returning,Business,2397,0,0,5,0,4,5,3,3,5,3,4,4,3,3,3,Satisfied,long distance
92923,Female,57,Returning,Business,134,0,0,4,0,5,4,3,5,4,5,5,3,5,5,5,Satisfied,short distance
92924,Male,54,First-time,Economy,151,1,6,2,3,1,3,2,1,4,4,3,3,3,3,2,Neutral or Dissatisfied,short distance
92925,Female,37,Returning,Business,134,0,0,1,1,3,4,1,3,3,3,4,4,3,3,4,Neutral or Dissatisfied,short distance
92926,Female,27,First-time,Business,151,0,0,0,0,5,0,1,3,4,2,4,4,5,4,4,Satisfied,short distance
92928,Male,41,Returning,Business,2029,0,0,5,1,2,3,5,2,4,1,2,4,2,2,4,Neutral or Dissatisfied,long distance
92929,Female,16,Returning,Business,3234,1,0,1,3,2,4,1,3,3,4,4,4,3,4,3,Neutral or Dissatisfied,long distance
92931,Female,42,First-time,Economy,134,0,0,0,2,3,2,4,1,4,4,4,4,3,4,1,Neutral or Dissatisfied,short distance
92932,Male,45,Returning,Business,151,0,1,3,2,2,4,2,4,1,4,1,2,4,4,3,Satisfied,short distance
92933,Male,24,Returning,Economy,134,0,0,0,4,4,4,4,3,5,5,5,5,5,5,5,Neutral or Dissatisfied,short distance
92934,Male,65,Returning,Economy,134,0,0,0,3,3,3,1,5,1,4,1,1,4,1,4,Neutral or Dissatisfied,short distance
92935,Male,50,Returning,Economy,134,0,7,1,3,3,3,1,3,1,4,4,4,2,4,1,Neutral or Dissatisfied,short distance
92936,Female,31,Returning,Economy,151,0,0,5,2,5,2,5,5,4,4,1,1,5,1,4,Neutral or Dissatisfied,short distance
92938,Male,8,Returning,Economy,134,0,0,2,0,2,0,3,3,3,5,3,3,2,3,2,Neutral or Dissatisfied,short distance
92940,Male,35,Returning,Economy,151,0,7,5,3,3,3,4,4,1,3,4,4,5,4,5,Neutral or Dissatisfied,short distance
92941,Female,69,Returning,Economy,134,0,0,3,2,4,4,3,5,4,2,1,5,5,5,2,Neutral or Dissatisfied,short distance
92942,Female,27,Returning,Economy,151,0,0,5,0,3,0,3,5,1,3,5,5,5,5,4,Satisfied,short distance
92944,Female,13,Returning,Economy,151,0,0,5,2,3,2,4,3,5,4,5,5,4,5,4,Neutral or Dissatisfied,short distance
92945,Female,12,Returning,Economy,151,4,0,5,4,5,4,1,4,4,2,2,2,5,2,4,Neutral or Dissatisfied,short distance
