EntertainmentRating,FoodRating,GroundServiceRating,OverallScore,Recommended,SeatComfortRating,ServiceRating,ValueRating,WifiRating,ID
1,1,0,1,no,3,1,1,0,26543
5,3,0,10,yes,4,5,5,0,26544
1,1,0,1,no,1,1,1,0,26545
4,2,0,6,yes,5,3,5,0,26546
1,1,0,5,no,1,3,1,0,26547
1,5,0,3,no,1,3,3,0,26548
5,5,0,9,yes,5,4,5,0,26549
2,3,0,1,no,2,1,2,0,26550
1,2,0,1,no,2,2,2,0,26551
1,1,0,1,no,1,1,1,0,26552
5,3,0,7,no,5,1,3,0,26553
1,1,0,1,no,3,1,3,0,26554
2,4,0,8,yes,3,4,4,0,26555
1,1,0,1,no,1,1,1,0,26556
1,3,0,9,yes,5,5,5,0,26557
1,1,0,1,no,2,1,2,0,26558
5,4,0,9,yes,5,4,5,0,26559
2,2,0,3,no,2,2,4,0,26560
4,3,0,2,yes,5,1,2,0,26561
1,1,0,1,no,1,1,1,0,26562
1,1,0,1,no,1,1,1,0,26563
1,1,0,1,no,1,1,1,0,26564
1,3,0,5,yes,3,5,3,0,26565
1,3,0,1,no,2,1,1,0,26566
1,1,0,1,no,1,1,1,0,26567
1,2,0,1,no,1,2,1,0,26568
1,1,0,1,no,2,1,1,0,26569
1,4,0,1,no,1,1,4,0,26570
1,1,0,3,no,2,1,2,0,26571
3,3,0,1,no,3,1,1,0,26572
1,1,0,1,no,2,3,2,0,26573
1,1,0,5,yes,3,3,5,0,26574
1,1,0,1,no,1,1,1,0,26575
1,1,0,1,no,1,1,1,0,26576
5,3,0,10,yes,5,3,5,0,26577
1,1,0,1,no,1,1,1,0,26578
3,1,0,1,no,3,1,1,0,26579
1,1,0,1,no,1,1,1,0,26580
3,2,0,3,no,4,1,4,0,26581
1,3,0,8,yes,2,3,4,0,26582
1,1,0,1,no,1,1,1,0,26583
1,1,0,1,no,1,1,1,0,26584
1,3,0,2,no,1,4,2,0,26585
1,1,0,2,no,2,1,2,0,26586
2,3,0,7,yes,4,3,4,0,26587
1,1,0,4,no,2,1,4,0,26588
1,1,0,1,no,2,1,1,0,26589
1,3,0,7,yes,3,4,5,0,26590
3,2,0,2,no,2,2,3,0,26591
3,5,0,7,yes,3,4,4,0,26592
5,5,0,10,yes,5,5,5,0,26593
5,5,0,10,yes,5,5,5,0,26594
1,2,0,7,yes,3,3,5,0,26595
1,1,0,1,no,1,1,1,0,26596
1,2,0,5,yes,5,3,4,0,26597
3,2,0,8,yes,4,4,4,0,26598
1,1,0,1,no,1,1,1,0,26599
3,3,0,5,no,1,2,3,0,26600
5,5,0,10,yes,5,5,5,0,26601
3,3,0,8,yes,3,4,4,0,26602
1,3,0,2,no,3,4,4,0,26603
2,4,0,9,yes,4,5,5,0,26604
3,1,0,2,no,1,1,2,0,26605
1,3,0,1,no,1,1,1,0,26606
5,5,0,10,yes,5,5,5,0,26607
5,5,0,8,yes,5,5,5,0,26608
3,3,0,1,no,2,1,2,0,26609
1,1,0,1,no,1,1,1,0,26610
2,1,0,1,no,1,3,1,0,26611
2,1,0,3,no,3,2,3,0,26612
1,1,0,1,no,1,2,1,0,26613
3,2,0,6,no,3,2,3,0,26614
1,1,0,1,no,1,2,1,0,26615
1,1,0,1,no,2,1,1,0,26616
1,3,0,4,no,2,2,3,0,26617
3,5,0,9,yes,4,5,4,0,26618
2,2,0,1,no,5,1,1,0,26619
3,3,0,1,no,3,3,1,0,26620
1,2,0,2,no,3,1,1,0,26621
3,5,0,9,yes,5,5,4,0,26622
1,1,0,7,yes,4,3,4,0,26623
1,2,0,4,no,3,3,3,0,26624
3,4,0,8,yes,3,5,3,0,26625
1,1,0,1,no,1,1,1,0,26626
1,3,0,6,yes,2,5,2,0,26627
2,1,0,1,no,3,4,1,0,26628
1,1,0,1,no,4,2,2,0,26629
1,1,0,2,no,3,1,2,0,26630
1,3,0,8,yes,4,4,5,0,26631
3,5,0,9,yes,4,5,5,0,26632
1,1,0,3,no,2,3,2,0,26633
1,2,0,5,no,2,3,4,0,26634
2,2,0,3,no,5,4,2,0,26635
1,2,0,4,yes,2,2,5,0,26636
1,1,0,1,no,1,1,1,0,26637
1,1,0,5,no,3,1,2,0,26638
3,5,0,1,no,5,1,3,0,26639
1,1,0,3,no,2,1,3,0,26640
1,1,0,1,no,2,1,3,0,26641
1,1,0,2,no,2,3,2,0,26642
1,1,0,1,no,1,1,1,0,26643
5,4,0,1,no,5,1,1,0,26644
1,2,0,1,no,1,1,1,0,26645
5,4,0,8,yes,4,5,4,0,26646
2,2,0,2,no,1,3,2,0,26647
1,1,0,2,no,2,1,1,0,26648
1,1,0,1,no,1,2,1,0,26649
5,5,0,10,yes,5,5,5,0,26650
1,1,0,1,no,1,1,1,0,26651
4,3,0,9,yes,5,5,4,0,26652
1,3,0,10,yes,4,5,5,0,26653
1,3,0,1,no,3,4,3,0,26654
4,3,0,8,yes,4,4,3,0,26655
2,3,0,8,yes,3,4,4,0,26656
1,1,0,1,no,1,1,1,0,26657
3,3,0,9,yes,4,5,4,0,26658
1,2,0,1,no,1,3,1,0,26659
5,5,0,10,yes,5,5,3,0,26660
1,1,0,3,no,2,1,1,0,26661
2,2,0,1,no,3,1,1,0,26662
2,2,0,5,yes,3,3,3,0,26663
1,2,0,1,no,1,5,2,0,26664
3,1,0,3,no,2,1,2,0,26665
1,2,0,2,no,2,3,2,0,26666
1,3,0,7,yes,3,4,5,0,26667
5,5,0,8,yes,5,3,3,0,26668
1,1,0,2,no,2,1,2,0,26669
4,4,0,1,no,1,2,1,0,26670
1,1,0,1,no,3,1,1,0,26671
1,3,0,2,no,3,2,2,0,26672
1,1,0,1,no,5,5,1,0,26673
1,1,0,1,no,1,1,1,0,26674
1,1,0,2,no,3,1,2,0,26675
3,3,0,1,no,3,1,1,0,26676
5,4,0,9,yes,4,5,4,0,26677
1,2,0,2,no,1,1,2,0,26678
3,3,0,,no,2,4,3,0,26679
3,3,0,1,no,1,5,1,0,26680
3,4,0,10,yes,3,5,5,0,26681
4,4,0,8,yes,3,4,4,0,26682
0,3,0,,no,1,1,1,0,26683
1,1,0,4,yes,1,5,3,0,26684
1,1,0,2,no,2,2,3,0,26685
5,5,0,9,yes,5,5,5,0,26686
1,2,0,8,yes,4,5,5,0,26687
3,3,0,8,yes,4,5,3,0,26688
1,1,0,2,no,2,3,2,0,26689
4,1,0,1,no,2,2,1,0,26690
4,4,0,9,yes,4,5,5,0,26691
1,3,0,1,no,1,5,1,0,26692
1,1,0,5,no,4,1,3,0,26693
1,2,0,2,no,1,4,2,0,26694
1,1,0,1,no,1,1,1,0,26695
4,4,0,8,yes,4,4,5,0,26696
4,4,0,10,yes,4,5,5,0,26697
1,3,0,2,no,3,1,3,0,26698
1,3,0,4,no,3,1,3,0,26699
1,1,0,1,no,1,1,1,0,26700
1,1,0,1,no,1,1,1,0,26701
1,1,0,2,no,1,1,2,0,26702
3,4,0,3,no,3,3,1,0,26703
2,2,0,2,no,5,3,2,0,26704
3,4,0,10,yes,4,5,4,0,26705
1,2,0,4,no,3,3,2,0,26706
4,4,0,10,yes,4,5,5,0,26707
1,1,0,1,no,2,1,2,0,26708
1,1,0,1,no,2,1,1,0,26709
1,1,0,1,no,1,1,1,0,26710
0,1,0,2,no,3,2,3,0,26711
1,2,0,5,yes,2,5,5,0,26712
1,4,0,9,yes,4,4,5,0,26713
3,4,0,7,no,5,3,3,0,26714
1,1,0,1,no,3,1,1,0,26715
1,1,0,2,no,3,2,4,0,26716
1,2,0,2,no,1,1,1,0,26717
1,4,0,6,yes,2,4,4,0,26718
3,2,0,3,no,3,3,3,0,26719
1,2,0,1,no,2,1,1,0,26720
1,3,0,7,yes,4,4,4,0,26721
4,4,0,8,yes,4,4,5,0,26722
1,3,0,5,no,2,2,2,0,26723
5,5,0,10,yes,5,4,4,0,26724
1,1,0,1,no,1,1,1,0,26725
3,4,0,10,yes,4,5,5,0,26726
2,2,0,2,no,2,3,2,0,26727
1,4,0,8,yes,4,4,4,0,26728
5,5,0,10,yes,5,5,5,0,26729
3,3,0,8,yes,3,4,4,0,26730
1,1,0,1,no,2,1,1,0,26731
2,2,0,1,no,3,1,1,0,26732
1,1,0,1,no,1,1,1,0,26733
1,1,0,1,no,1,1,1,0,26734
1,1,0,7,yes,3,1,5,0,26735
1,1,0,1,no,1,1,1,0,26736
1,1,0,1,no,1,1,1,0,26737
5,5,0,10,yes,5,5,5,0,26738
1,4,0,7,yes,2,5,5,0,26739
1,3,0,4,no,3,3,2,0,26740
2,4,0,9,yes,5,5,4,0,26741
1,1,0,1,no,1,1,1,0,26742
1,1,0,1,no,1,1,1,0,26743
3,3,0,1,no,3,1,1,0,26744
2,2,0,6,no,3,3,5,0,26745
2,2,0,3,no,3,1,3,0,26746
3,3,0,9,yes,4,3,5,0,26747
3,4,0,8,yes,4,4,5,0,26748
1,1,0,1,no,1,1,1,0,26749
1,3,0,5,yes,4,3,3,0,26750
1,1,0,1,no,1,1,1,0,26751
1,1,0,1,no,1,1,1,0,26752
3,3,0,1,no,1,3,1,0,26753
0,0,5,10,yes,3,5,5,0,26754
0,1,2,3,no,2,2,2,0,26755
0,0,1,1,no,3,2,1,0,26756
0,0,0,1,no,0,0,5,0,26757
0,0,1,1,no,2,1,1,0,26758
0,3,1,2,no,1,4,4,0,26759
0,2,1,3,no,4,5,2,0,26760
0,3,5,10,yes,3,4,4,0,26761
0,1,3,2,no,5,3,1,0,26762
0,1,1,3,no,3,4,2,0,26763
0,4,4,4,no,4,4,3,0,26764
0,5,4,9,yes,3,5,3,0,26765
0,0,3,2,no,2,1,1,0,26766
0,3,3,8,yes,3,5,4,0,26767
1,3,1,2,no,3,3,2,0,26768
2,1,3,1,no,2,3,1,0,26769
0,0,1,1,no,0,0,1,0,26770
0,0,1,3,no,3,4,1,0,26771
0,0,4,5,no,3,2,3,0,26772
0,0,5,7,yes,3,5,5,0,26773
0,3,4,9,yes,3,4,3,0,26774
0,0,0,7,yes,0,0,1,0,26775
0,1,1,1,no,3,1,3,0,26776
0,3,1,8,yes,3,5,5,0,26777
0,3,4,8,yes,3,4,1,0,26778
3,3,4,7,no,4,4,3,0,26779
5,5,1,2,no,5,5,1,0,26780
0,0,0,9,yes,0,0,4,0,26781
0,0,0,10,yes,0,0,4,0,26782
0,0,0,10,yes,0,0,4,0,26783
0,0,0,10,yes,0,0,4,0,26784
0,0,0,5,no,0,0,1,0,26785
0,0,0,10,yes,0,0,4,0,26786
0,0,0,9,yes,0,0,4,0,26787
3,1,1,1,no,3,3,1,1,26788
4,4,3,7,yes,3,4,3,0,26789
1,3,1,1,no,3,3,1,0,26790
0,0,1,1,no,1,1,1,0,26791
5,4,5,10,yes,5,5,5,0,26792
0,0,1,1,no,1,1,1,0,26793
0,2,1,1,no,1,1,1,0,26794
0,0,0,,no,0,0,1,0,26795
0,0,0,8,yes,0,0,1,0,26796
0,0,0,10,yes,0,0,4,0,26797
0,0,0,10,yes,0,0,4,0,26798
0,0,0,1,no,0,0,1,0,26799
0,0,0,,no,0,0,1,0,26800
5,3,5,9,yes,4,5,5,0,26801
5,4,5,9,yes,5,4,5,0,26802
5,5,4,9,yes,4,5,5,0,26803
0,5,5,10,yes,5,5,5,0,26804
5,3,3,9,yes,4,5,5,0,26805
0,0,0,1,no,0,0,1,0,26806
1,1,1,1,no,1,1,1,1,26807
1,1,1,1,no,1,1,1,1,26808
0,3,1,1,no,3,4,1,0,26809
0,1,2,1,no,3,2,1,0,26810
0,0,0,1,no,0,0,1,0,26811
0,0,0,5,no,0,0,4,0,26812
0,0,0,10,yes,0,0,4,0,26813
0,0,0,9,yes,0,0,4,0,26814
0,0,0,9,yes,0,0,4,0,26815
0,0,0,,no,0,0,1,0,26816
0,0,0,10,yes,0,0,4,0,26817
0,0,0,10,yes,0,0,4,0,26818
0,0,1,1,no,1,1,1,0,26819
5,5,5,10,yes,5,5,5,0,26820
3,4,4,7,yes,4,3,4,0,26821
5,4,0,10,yes,5,5,5,0,26822
5,5,0,10,yes,5,5,5,0,26823
2,1,1,2,no,2,4,1,0,26824
0,1,1,1,no,2,2,1,0,26825
0,0,0,2,no,0,0,1,0,26826
4,3,2,2,no,4,1,2,3,26827
2,1,2,2,no,3,1,3,0,26828
0,3,2,7,no,1,3,4,0,26829
0,3,1,9,no,3,3,1,0,26830
0,0,0,1,no,0,0,1,0,26831
0,0,0,1,no,0,0,1,0,26832
1,2,3,3,no,1,4,3,1,26833
0,3,3,8,yes,4,4,5,0,26834
0,0,0,1,no,0,0,1,0,26835
0,0,0,10,yes,0,0,4,0,26836
0,0,0,2,no,0,0,1,0,26837
0,0,0,10,yes,0,0,4,0,26838
0,0,0,9,yes,0,0,4,0,26839
0,0,0,9,yes,0,0,4,0,26840
0,0,0,10,yes,0,0,4,0,26841
0,0,0,10,yes,0,0,4,0,26842
0,0,1,1,no,0,0,1,0,26843
3,4,5,3,no,4,5,2,0,26844
0,3,1,1,no,3,4,1,0,26845
1,1,1,1,no,1,1,1,1,26846
0,2,2,4,no,3,3,1,0,26847
0,0,1,1,no,2,1,1,0,26848
1,1,1,1,no,1,1,1,1,26849
0,2,1,1,no,1,2,1,0,26850
0,2,2,4,no,2,2,1,0,26851
1,1,1,2,no,3,3,2,0,26852
0,0,1,1,no,1,1,1,0,26853
0,0,1,2,no,4,4,2,0,26854
0,0,1,1,no,3,4,1,0,26855
0,0,1,2,no,3,3,3,0,26856
0,0,1,1,no,4,5,4,0,26857
0,0,0,7,yes,0,0,4,0,26858
0,0,0,10,yes,0,0,4,0,26859
0,0,0,9,yes,0,0,4,0,26860
0,0,0,5,no,0,0,0,0,26861
0,0,0,4,no,0,0,0,0,26862
0,0,0,4,no,0,0,0,0,26863
0,0,0,4,no,0,0,0,0,26864
0,4,0,10,yes,5,4,4,0,26865
4,4,0,7,yes,4,3,4,0,26866
0,0,0,4,no,0,0,1,0,26867
0,0,0,6,yes,0,0,4,0,26868
0,0,0,7,yes,0,0,4,0,26869
0,0,0,,no,0,0,1,0,26870
0,0,0,4,yes,0,0,4,0,26871
0,0,0,1,no,0,0,1,0,26872
0,5,5,8,yes,5,4,5,0,26873
0,5,5,10,yes,5,5,5,0,26874
0,3,1,1,no,3,1,1,0,26875
0,0,5,10,yes,3,5,5,0,26876
1,1,1,1,no,2,1,1,1,26877
0,0,2,6,no,3,1,4,0,26878
0,0,1,1,no,3,3,1,0,26879
0,0,0,,no,0,0,0,0,26880
0,0,0,,no,0,0,0,0,26881
0,0,0,,no,0,0,0,0,26882
0,0,0,,no,0,0,0,0,26883
0,0,0,,no,0,0,0,0,26884
0,0,0,,no,0,0,0,0,26885
0,0,0,,no,0,0,0,0,26886
0,0,0,,no,0,0,1,0,26887
0,0,0,8,yes,0,0,4,0,26888
0,0,0,7,yes,0,0,4,0,26889
0,0,0,8,yes,0,0,4,0,26890
0,0,0,9,yes,0,0,4,0,26891
0,0,0,8,yes,0,0,4,0,26892
0,1,1,1,no,2,1,1,0,26893
2,4,4,8,yes,4,5,5,0,26894
1,1,2,2,no,1,1,4,1,26895
0,0,1,1,no,0,0,1,0,26896
0,0,1,3,no,4,3,5,0,26897
0,0,1,1,no,2,3,1,0,26898
1,1,1,2,no,1,1,1,1,26899
0,0,0,,no,0,0,0,0,26900
0,0,1,1,no,2,1,1,0,26901
1,5,5,10,yes,5,5,5,0,26902
0,5,3,8,yes,4,5,5,0,26903
0,4,4,8,yes,4,4,4,0,26904
1,3,1,7,yes,4,3,4,0,26905
0,0,5,10,yes,5,5,5,0,26906
0,0,3,9,yes,3,5,4,0,26907
0,0,0,1,no,0,0,1,0,26908
0,0,1,1,no,1,3,1,0,26909
0,0,2,1,no,0,0,2,0,26910
0,2,1,1,no,2,1,1,0,26911
1,3,1,1,no,2,1,1,1,26912
0,1,1,1,no,1,1,1,0,26913
0,3,1,1,no,3,2,1,0,26914
0,5,4,8,yes,3,5,5,0,26915
0,0,1,1,no,1,1,1,0,26916
0,1,1,2,no,3,4,2,0,26917
0,1,1,1,no,2,3,1,0,26918
0,0,3,1,no,2,3,4,0,26919
0,0,1,1,no,1,1,1,0,26920
1,4,1,5,yes,4,4,5,0,26921
0,0,0,1,no,0,0,1,0,26922
0,1,1,1,no,1,1,1,0,26923
0,2,3,6,yes,3,1,5,0,26924
0,0,1,1,no,3,1,1,0,26925
1,0,1,3,no,3,3,2,1,26926
0,0,3,8,yes,3,3,3,0,26927
0,0,3,6,yes,3,4,5,0,26928
0,3,4,9,yes,4,3,5,0,26929
1,2,1,5,yes,3,4,3,1,26930
1,2,1,1,no,2,2,1,1,26931
1,1,1,1,no,3,2,3,1,26932
0,0,1,1,no,3,3,1,0,26933
5,5,5,10,yes,5,5,5,0,26934
0,4,5,10,yes,5,5,5,0,26935
0,0,1,1,no,0,0,1,0,26936
0,4,4,10,yes,4,4,4,0,26937
0,0,5,10,yes,5,5,5,0,26938
0,0,5,10,yes,5,5,5,0,26939
0,0,0,1,no,0,0,1,0,26940
0,0,1,1,no,1,1,1,0,26941
0,0,1,1,no,1,1,1,0,26942
0,1,2,3,no,4,2,3,0,26943
0,0,0,6,yes,0,0,4,0,26944
0,0,0,3,no,0,0,0,0,26945
0,0,0,,no,0,0,0,0,26946
0,0,0,,no,0,0,0,0,26947
0,0,0,,no,0,0,0,0,26948
0,5,4,9,yes,4,5,5,0,26949
0,4,4,8,yes,4,5,5,0,26950
2,5,4,9,yes,5,5,5,0,26951
3,3,5,8,yes,5,5,5,2,26952
0,5,3,9,yes,4,4,4,0,26953
0,0,1,1,no,1,1,1,0,26954
1,1,1,1,no,2,1,3,1,26955
0,0,1,1,no,1,1,1,0,26956
0,0,1,2,no,1,2,1,0,26957
1,1,1,1,no,1,1,1,1,26958
0,2,1,1,no,1,2,1,0,26959
0,4,3,8,yes,3,3,4,0,26960
0,0,1,1,no,1,1,1,0,26961
0,3,3,6,yes,4,2,5,0,26962
0,1,1,1,no,1,1,1,0,26963
4,5,0,10,yes,4,5,5,0,26964
0,0,1,1,no,1,1,1,0,26965
0,1,1,1,no,3,3,1,0,26966
0,0,1,1,no,1,1,1,0,26967
0,0,1,1,no,0,0,1,0,26968
0,0,5,10,yes,3,5,5,0,26969
0,0,0,,no,0,0,0,0,26970
0,0,0,10,yes,0,0,0,0,26971
1,3,0,8,yes,4,4,5,0,26972
1,4,0,5,no,3,3,4,0,26973
1,1,0,2,no,2,2,3,0,26974
0,0,2,3,no,3,3,2,0,26975
0,0,1,1,no,0,0,1,0,26976
0,0,1,1,no,4,4,1,0,26977
1,0,3,2,no,4,1,2,0,26978
0,5,2,8,yes,3,5,4,0,26979
3,5,0,9,yes,5,4,5,0,26980
5,5,0,10,yes,5,5,5,0,26981
0,4,0,9,yes,4,4,4,0,26982
0,3,0,8,yes,2,4,5,0,26983
0,3,0,9,yes,2,4,4,0,26984
0,0,0,9,yes,0,0,4,0,26985
0,0,1,2,no,1,2,1,0,26986
1,1,1,1,no,1,1,1,1,26987
0,5,5,10,yes,5,5,5,0,26988
0,0,0,1,no,0,0,1,0,26989
0,1,1,2,no,3,3,1,0,26990
0,0,0,9,yes,0,0,4,0,26991
0,0,0,9,yes,0,0,4,0,26992
0,0,0,10,yes,0,0,4,0,26993
0,0,0,10,yes,0,0,4,0,26994
0,0,0,5,no,0,0,4,0,26995
0,0,0,8,yes,0,0,4,0,26996
0,0,0,10,yes,0,0,4,0,26997
3,3,1,1,no,3,3,1,1,26998
0,0,5,10,yes,5,5,3,0,26999
0,0,1,2,no,1,1,1,0,27000
0,0,1,1,no,0,0,1,0,27001
0,0,5,10,yes,4,5,5,0,27002
0,0,0,9,yes,0,0,4,0,27003
0,0,0,8,yes,0,0,4,0,27004
0,0,0,4,no,0,0,0,0,27005
0,0,0,4,no,0,0,0,0,27006
0,0,0,5,no,0,0,0,0,27007
0,0,0,4,no,0,0,0,0,27008
0,0,0,,no,0,0,0,0,27009
0,0,0,,no,0,0,0,0,27010
0,0,5,9,yes,4,5,5,0,27011
0,0,1,3,no,3,3,3,0,27012
0,0,5,10,yes,3,5,5,0,27013
0,0,0,1,no,0,0,1,0,27014
0,0,2,5,no,2,3,2,0,27015
1,1,3,6,no,2,1,3,2,27016
0,0,1,1,no,0,0,1,0,27017
0,0,0,,no,0,0,0,0,27018
0,0,0,,no,0,0,0,0,27019
0,0,1,1,no,1,2,1,0,27020
4,4,4,1,no,4,4,1,3,27021
0,0,1,1,no,1,1,1,0,27022
0,0,1,1,no,1,1,1,0,27023
0,0,1,1,no,1,1,1,0,27024
1,1,1,1,no,1,1,1,1,27025
0,0,0,1,no,0,0,1,0,27026
0,0,0,1,no,0,0,1,0,27027
0,0,0,1,no,0,0,1,0,27028
1,5,5,8,yes,5,5,5,0,27029
1,3,4,7,yes,5,5,5,0,27030
0,0,2,1,no,0,0,1,0,27031
0,0,1,1,no,1,1,1,0,27032
5,5,5,10,yes,5,5,5,0,27033
5,5,5,10,yes,5,5,5,0,27034
4,5,4,10,yes,5,5,5,0,27035
3,5,5,10,yes,4,5,5,3,27036
4,5,4,9,yes,4,4,5,0,27037
3,3,2,4,no,4,1,2,0,27038
3,5,4,9,yes,4,5,5,0,27039
0,0,1,1,no,0,0,1,0,27040
5,5,5,10,yes,5,5,5,5,27041
3,3,4,6,yes,3,3,3,0,27042
4,5,5,10,yes,5,5,5,0,27043
0,3,5,8,yes,5,3,5,0,27044
0,0,1,1,no,1,1,1,0,27045
3,5,5,10,yes,5,5,5,0,27046
5,5,4,9,yes,4,5,5,0,27047
0,0,3,1,no,1,1,1,5,27048
0,1,4,7,no,5,5,3,0,27049
4,4,4,8,yes,4,4,5,0,27050
0,0,1,1,no,0,0,1,0,27051
5,5,5,10,yes,5,5,5,0,27052
5,5,5,10,yes,5,5,5,0,27053
5,5,4,10,yes,5,5,5,0,27054
0,0,1,1,yes,0,0,1,0,27055
0,0,0,1,no,0,0,1,0,27056
4,3,4,8,yes,4,4,4,0,27057
0,0,1,1,no,3,2,3,0,27058
0,0,0,1,no,0,0,1,0,27059
0,1,3,6,no,4,1,4,0,27060
0,4,3,8,yes,3,5,4,0,27061
0,4,4,9,yes,5,5,5,0,27062
0,3,4,7,yes,4,4,5,0,27063
3,5,5,8,yes,4,5,5,0,27064
3,4,3,8,yes,4,5,4,0,27065
3,3,4,6,no,3,4,4,1,27066
1,1,1,1,no,1,1,1,1,27067
2,3,3,8,yes,3,4,5,0,27068
0,0,1,2,no,3,3,3,0,27069
2,2,2,4,no,1,3,2,0,27070
1,1,1,1,no,1,1,1,0,27071
0,0,0,1,no,0,0,1,0,27072
4,0,2,8,yes,4,5,3,5,27073
0,4,4,9,yes,5,5,4,0,27074
0,2,3,5,no,2,3,2,0,27075
0,4,3,9,yes,5,4,4,0,27076
0,1,5,6,yes,5,1,4,0,27077
0,3,4,3,no,4,1,1,0,27078
3,4,5,8,yes,4,3,4,0,27079
4,4,5,8,yes,5,5,5,0,27080
4,5,4,9,yes,5,5,5,0,27081
5,5,3,9,yes,5,5,5,0,27082
0,0,0,1,no,0,0,1,0,27083
1,1,1,1,no,3,1,1,1,27084
1,1,1,1,no,1,1,1,1,27085
0,3,4,7,yes,4,4,5,0,27086
5,5,4,10,yes,5,5,4,0,27087
0,4,2,7,yes,5,3,2,1,27088
0,5,5,10,yes,5,5,5,0,27089
0,3,3,7,yes,4,4,3,0,27090
0,2,4,8,yes,4,4,3,0,27091
0,4,5,10,yes,5,5,5,0,27092
3,5,5,9,yes,5,5,5,0,27093
2,5,4,8,yes,5,4,5,0,27094
2,4,5,8,yes,5,4,5,0,27095
5,5,5,10,yes,5,5,5,0,27096
0,5,5,9,yes,5,5,5,0,27097
4,4,5,8,yes,4,5,4,0,27098
1,1,1,1,no,1,1,1,1,27099
1,3,1,2,no,3,2,2,1,27100
2,3,3,2,no,1,4,1,0,27101
0,3,4,8,yes,5,5,5,0,27102
0,3,3,8,yes,4,4,4,0,27103
0,5,3,9,yes,3,5,4,0,27104
0,5,5,10,yes,5,5,5,0,27105
0,4,5,8,yes,4,5,4,0,27106
3,4,0,7,yes,4,1,3,0,27107
4,5,0,10,yes,4,5,5,0,27108
0,4,0,8,yes,5,4,5,0,27109
3,5,0,7,yes,3,4,4,0,27110
4,5,0,9,yes,5,4,4,0,27111
3,4,5,8,yes,4,5,4,5,27112
2,1,3,6,no,2,1,2,0,27113
5,5,3,8,yes,4,4,3,3,27114
3,3,1,1,no,3,1,1,0,27115
4,5,5,10,yes,5,5,4,0,27116
0,2,4,9,yes,5,5,4,0,27117
0,5,5,10,yes,5,5,5,0,27118
0,5,5,10,yes,5,5,4,0,27119
0,2,2,5,no,2,3,2,0,27120
0,5,5,10,yes,5,5,5,0,27121
0,0,0,7,yes,0,0,4,0,27122
0,0,0,10,yes,0,0,4,0,27123
0,0,0,3,yes,0,0,4,0,27124
0,0,0,9,yes,0,0,4,0,27125
0,0,0,4,no,0,0,4,0,27126
0,0,0,8,yes,0,0,4,0,27127
0,1,1,3,no,1,3,2,1,27128
1,1,1,5,no,3,4,3,0,27129
0,0,1,1,no,1,1,1,0,27130
5,4,4,8,yes,4,4,4,3,27131
5,2,1,1,no,4,5,1,0,27132
0,4,4,8,yes,4,4,4,0,27133
0,4,5,10,yes,5,5,5,0,27134
0,5,4,10,yes,5,5,5,0,27135
0,5,2,9,yes,4,5,5,0,27136
0,5,5,9,yes,4,5,5,0,27137
0,0,1,1,no,1,1,1,0,27138
0,0,0,4,no,0,0,0,0,27139
0,0,0,1,no,0,0,0,0,27140
0,0,0,4,no,0,0,0,0,27141
0,0,0,3,no,0,0,0,0,27142
0,0,0,3,no,0,0,0,0,27143
0,0,0,,no,0,0,0,0,27144
0,0,0,,no,0,0,0,0,27145
0,0,1,1,no,1,1,1,0,27146
4,3,1,3,no,3,3,1,1,27147
0,1,1,1,no,3,2,1,0,27148
5,5,5,9,yes,5,5,5,5,27149
0,0,1,1,no,1,1,1,0,27150
0,4,4,8,yes,5,5,4,0,27151
0,5,3,8,yes,5,5,5,0,27152
0,5,5,10,yes,5,5,5,0,27153
0,5,5,10,yes,5,5,5,0,27154
0,5,5,10,yes,5,5,5,0,27155
0,0,3,3,no,3,5,2,0,27156
0,0,1,2,no,3,3,1,0,27157
1,1,1,1,no,1,1,1,1,27158
1,1,1,1,no,1,1,1,1,27159
0,0,0,1,no,0,0,1,0,27160
0,0,0,,no,0,0,0,0,27161
0,0,0,,no,0,0,0,0,27162
0,0,0,,no,0,0,0,0,27163
0,0,0,,no,0,0,0,0,27164
0,0,0,,no,0,0,0,0,27165
0,0,0,,no,0,0,0,0,27166
0,0,0,,no,0,0,0,0,27167
0,0,0,,no,0,0,0,0,27168
3,2,4,6,no,5,2,3,0,27169
5,3,5,7,no,3,5,1,0,27170
0,0,0,1,no,0,0,1,0,27171
0,0,0,1,no,0,0,3,0,27172
0,4,5,9,yes,5,5,5,0,27173
0,5,0,10,yes,5,5,5,0,27174
0,4,0,9,yes,5,5,4,0,27175
0,3,0,8,yes,5,4,4,0,27176
0,4,0,10,yes,4,5,4,0,27177
0,5,0,10,yes,5,5,5,0,27178
0,4,0,10,yes,5,5,5,0,27179
0,0,1,1,no,2,1,1,0,27180
1,1,1,1,no,1,1,1,1,27181
0,0,1,1,no,2,1,1,0,27182
0,0,1,1,no,1,2,2,0,27183
0,0,5,10,yes,5,5,1,0,27184
0,0,0,,no,0,0,0,0,27185
4,2,3,5,no,5,3,3,0,27186
5,3,5,10,yes,5,5,4,0,27187
3,3,2,1,no,2,3,1,0,27188
4,4,5,9,yes,5,5,4,0,27189
2,3,3,7,yes,4,5,3,0,27190
0,4,0,8,yes,5,5,4,0,27191
0,5,0,6,no,3,5,3,0,27192
0,4,0,7,yes,5,4,4,0,27193
0,4,0,9,yes,4,5,5,0,27194
